username,points,contrib,comment_score,post_score,offchain_tips,funded,voting,pay2post,eligible_comments,eligible_posts,eligibility_reason,multiplier,address
abcoathup,1585.1327,1832.7351,1580.1327,0.0,5.0,0.0,0.0,0,1,1,,1.0,0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1
chubby_fit,1279.1062,1466.1881,1264.1062,0.0,15.0,0.0,0.0,0,1,1,,1.0,0x50459CAE2eF68E355013dEb7d6C902C58B0B22aE
m_i_n_d_,1279.1062,1466.1881,1264.1062,0.0,15.0,0.0,0.0,0,1,1,,1.0,0xD04bB94C97e27fF6dE07A316CBEF65bB5A0Fb613
zeroxoia,1279.1062,1466.1881,1264.1062,0.0,15.0,0.0,0.0,0,1,1,,1.0,0xCfAA0ce788fe52037af11c2f3b3a6F50ADB2597B
fribben,1279.1062,1466.1881,1264.1062,0.0,15.0,0.0,0.0,0,1,1,,1.0,0xECe74f4811753aF8936f98259DAfCCA258769F87
security_raven,1267.0204,1480.0069,1276.0204,0.0,-9.0,0.0,0.0,0,1,1,,1.0,0xFBddB66A587515789f4bF2bFA5e19FE98e980104
roy1984,1266.1062,1466.1881,1264.1062,0.0,2.0,0.0,0.0,0,1,1,,1.0,0x0cC7dAE1748e8E5371b2e2b47a5D9446E1D46546
chillinewman,1266.1062,1466.1881,1264.1062,0.0,2.0,0.0,0.0,0,1,1,,1.0,0xC9BEd71F2F1760002864E7ecCAA8C3f36fFc4745
flame_ftw,1266.1062,1466.1881,1264.1062,0.0,2.0,0.0,0.0,0,1,1,,1.0,0x913A7536ed86f5CC02B749A91728E0a80D349Aa2
centralbankerscum,1266.1062,1466.1881,1264.1062,0.0,2.0,0.0,0.0,0,1,1,,1.0,0x6E50910Df475eb94Da8C72ac29FA6B753691Cb7b
bzzking,1227.3084,1264.9218,0.0,1440.4398,103.0,0.0,0.0,-250.0,1,1,,0.9444479377939412,0x7C48CF841a4cd5754127148fB9B20580Fc51eBeb
rv8n8,955.0796,1099.6411,948.0796,0.0,7.0,0.0,0.0,0,1,1,,1.0,0x3e38717ca367cDad980613466ea2395621EE17E8
0x456,951.0796,1099.6411,948.0796,0.0,3.0,0.0,0.0,0,1,1,,1.0,0x456029D4d417ab7BD4D5d2b0404215E56a25C000
kaijeng,950.0796,1099.6411,948.0796,0.0,2.0,0.0,0.0,0,1,1,,1.0,0x33de26d9083f338c9C4AC0F81c59D2C0DfBE3cE1
timbulance,941.0796,1099.6411,948.0796,0.0,-7.0,0.0,0.0,0,1,1,,1.0,0xf8b2808E19413E0b14C2966dD6afB497c7F5A919
criticalcobraz,855.273,990.5549,632.0531,720.2199,3.0,0.0,0.0,-500.0,1,1,,1.0,0xdBdD159aC55fCc78b67F15751A9cB66d395eCb1F
malixshak,816.262,7475.1574,3160.2654,5761.7593,-19.0,0.0,0.0,-2250.0,1,1,,0.12518868476667788,0xb10135E33D94f8364E9dA4148f908EdF92b1bD2f
zepoid,789.2465,874.0079,316.0265,720.2199,3.0,0.0,0.0,-250.0,1,1,,1.0,0x63f0a3c5bf80D358109E962443E6c7a22822F54c
bottomtimer_tunafish,745.163,861.8245,632.0531,360.11,3.0,0.0,0.0,-250.0,1,1,,1.0,0xcbe8B4E8A16437D94e065A8C3E4797896C228Cee
beerdrinker_mavech,642.0531,733.094,632.0531,0.0,10.0,0.0,0.0,0,1,1,,1.0,0x0ab9cb780BAAbd1aC9b93b31A756E255905106A0
yoldark,637.0531,733.094,632.0531,0.0,5.0,0.0,0.0,0,1,1,,1.0,0x1542cBd59A301e8b8bceD150c752e5a49D196F04
nickel62,637.0531,733.094,632.0531,0.0,5.0,0.0,0.0,0,1,1,,1.0,0x68d2E117B2297e5161209788f9915D301d3cE532
oaxaca_locker,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x811C29A1222b53B32B31545e1a5acBbe8CDA8Ad7
voidfactory,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xd99Ef190A8Db6AaBbA084a2ea65EC915645BDa22
parakite,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x2921628Eb2c43ce735A89318fd4865A79e0e9a51
studdmufin,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x4991eF523C86F02B76963e7c04dF084EccF2995e
poojaapriyaa,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x525465D20141d324fe857485F8f4E11740AAcCE1
wytherlanejazz,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x9663DcbcF075ab5d3A1aE2e96A52DbdD88c886Ff
demapples4u,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x7FDCd2E33E371ec87B95bbFfc2554E0b2009E446
puddingbuks26,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x6361d1737dccFD7a68a969A7f06F9D97a740c162
rootpl,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xEdc0321b407b165CF926BE3E77ecB6C791f731bA
megselepgeci,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xe0ADe6c4900d80Abd8cc8C462F8F9F586b5Cd065
offgridgecko,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x2496286BDB820d40C402802F828ae265b244188A
norecommendation9108,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x3Cc905130bd541b56e70189B225491ef59EBdf14
distinctengineering2,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xb1007d8b6a0599637Fa7784993EAcEB26A94A89f
hooftly,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x4CF8e4D37F561815F208565a5b6Ca8a85b143205
physicaljoe3011,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xA3B9703bE58185CC05C010B50Eba8f6dE69468a6
thinkingperson,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x3B753afeE5EF08832Aff91C1556e080b4EFb680d
wales-bloke,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x99dbCd0732Df1A4Aa0bb45d313cA1f22Ee2b4062
1moreanonaccount,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x7A6c54B21118Fa431e602A3298d86aFe42a1Ae1f
greenwolf_12,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xe0c5b09eb1616b948103FDa95d69c9b7503a4c15
shelbyturtle,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xf1769dbb44B0E8B1AD519Ea80e45E870a3C535C4
dfeldsyo,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xBa2dd18c7A9903187a09ca6f6982afAD98847B32
shib_army,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xE4cebdE475674EB709f3B169541386Bf326066Df
bapfelbaum,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x94D7923914498FeC496E6F15cC7d30099f204EaC
desperate-fondant-41,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xDaB5762B13dFC77FE26CECCF7989A5E0ecAA41F9
jesser9,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x7d0C0FCD7EbF36c8b3Adf162168F8139E6E72f74
hardciderguy,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xeaE4c266C073776b7fc1A008B12d56F052811c1b
dogstunning4845,633.0531,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xa21fca7a26bb74E8604858F329aF48c68428d596
2020visionsloth,626.0531,733.094,632.0531,0.0,-6.0,0.0,0.0,0,1,1,,1.0,0x0431A561C0Dc7D3DcEffd9df42D0E241E7959fCc
aminok,613.0531,733.094,632.0531,0.0,-19.0,0.0,0.0,0,1,1,,1.0,0xbEA18A39a1cEe253705eB5e966fe23F26dD109eF
legionticket,603.8247,2634.2072,632.0531,2520.7697,8.0,0.0,0.0,-750.0,1,1,,0.24796865130367207,0x4a5008a960Df61CE7CF1EFDe0CBc268C390ff94F
alternativewonder471,475.2199,507.4609,0.0,720.2199,5.0,0.0,0.0,-250.0,1,1,,1.0,0x1c2f252a47d6C0160a0fDe8e70FDb09e790a7d5D
according_time5120,472.2199,507.4609,0.0,720.2199,2.0,0.0,0.0,-250.0,1,1,,1.0,0xeDDf642049e08c287335a9aa87854E3442ff99B4
k4yce,385.0531,520.335,632.0531,0,3.0,0.0,0.0,-250.0,1,0,comments only,1.0,0xa682ff6C94C4df3fDb9aa7C7d5E9b0B2a84c1ef6
basoosh,317.0265,366.547,316.0265,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE
memeycurmudgeon,317.0265,366.547,316.0265,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x7f25555A0C85B53Cb8934960D0e4ae2DF65CeCaB
flashy-butterfly6310,265.2154,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,0.41802720986005903,0xD5bB9395dB87015F8240D768ad9575987CEDAF3F
incompetentdonuts,237.9066,1832.7351,1580.1327,0,4.0,0.0,0.0,0,1,0,comments only,0.14802969631068685,0x2A043F315F24762937CBCf0EB6CB313a43bDE534
fattestlion,218.8302,1466.1881,1264.1062,0.0,-1.69,0.0,0.0,0,1,1,,0.17444749189526276,0x2dBB136D8DC31698ADA7C56E0853C255629d0cA6
gubbie99,205.0362,1257.8278,1300.0068,0.0,-1.0,0.0,0.0,-250.0,1,1,,0.19622368639839527,0xaF29FACA9278f3FE68BaDd745BB7f5b1538A17Ff
tserica,188.6159,2199.2821,1896.1593,0.0,-1.0,0.0,0.0,0,1,1,,0.10000000000000009,0x2dED425b17b63c26bC51C8888466B560717C1Dd8
ifnotme,151.0,1500.0,0.0,0.0,151.0,0.0,0.0,0,1,1,,1.0,0xD90507FF211f65732e59B9e54221A9A03cCF3600
physicallodging,80.1255,128.7304,0.0,360.11,1.0,0.0,0.0,-250.0,1,1,,0.7186041027513489,0x100301F03299C90EC2945f64Db1f9F4e424d71F2
mattie_kadlec,77.8711,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,0.12162131042771263,0xF443e10e9d0FadD4b5153320B3F27840c2c7e5DC
uthillygooth,65.2053,733.094,632.0531,0.0,2.0,0.0,0.0,0,1,1,,0.10000000000000009,0xAf79312EB821871208ac76A80c8E282f8796964e
mimsoo777,64.2053,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,0.10000000000000009,0x0F178370Bd5F68003C107527143C3a082134F966
nethanns,64.2053,733.094,632.0531,0.0,1.0,0.0,0.0,0,1,1,,0.10000000000000009,0xB3184DA621427417e4991eD9321895e03052608E
guaranteejazzlike653,15.0,202.0819,0,0,15.0,0.0,0.0,0,0,0,karma and/or age,1.0,0xca18B5f8e506ca52fE4878B4BD35196Ed76a87E1
ContributionOk2574,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0,1,1,,1.0,0x16A11fc86EeBfB09824B5C7FCB9D47D35f885D8d
consistentpeachkey,14.0,202.0819,0,0,14.0,0.0,0.0,0,0,0,karma and/or age,1.0,0x1e3f0E9Cfb23931A79E086530914a96371c618a7
creative_ad7831,13.0,0.0,0,0,13.0,0.0,0.0,-1500.0,0,0,temp ban,1.0,0x5ce03C34F851066DA7a7392526a7EC4F81790e1D
few-butterscotch1572,10.0,101.0409,0,0,10.0,0.0,0.0,0,0,0,karma and/or age,1.0,0x0292259335185a332a337f8c88945Ef61AF7137B
prospero_quant,8.0,0.0,0,0,8.0,0.0,0.0,-250.0,0,0,karma and/or age,1.0,0xF1F4f85EC7393d01fF52E5eA22Fc39457b62a19c
arthropal,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,1,1,,1.0,0x4BC2C9f9AEDa34534eCA66351b770A8E5dF66eCf
MickeydaCat,5.0,0.0,0,0,5.0,0.0,0.0,0,0,0,perma ban,1.0,0x68Ef673886Ab2446d0cE4D8D1fB5Ee9a41e2E203
Fatmacassih0511,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,1,1,,1.0,0xB853894f1EDe821C39CAcC89560D24a1be009D01
kingkai1998,4.0,151.5614,0,0,4.0,0.0,0.0,0,0,0,karma and/or age,1.0,0xf34bb068b683511136726E5A8ce620ce869822eb
_-_--_---,4.0,0.0,0,0,4.0,0.0,0.0,-250.0,0,0,suspended,1.0,0x98134B610e5bBaD482dd09553B81a5DD55b8E8d0
MaconBacon01,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,1,,1.0,0xC05cFB4fa62BB3C9dF7Ac65fE77d28345aFa3485
cuervo_gris,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x8D66B343b169DEA7F9450c71e933Ac978a0AF52E
Jenn2895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x35ACD062dac967F50aB7e19Caa1dD529096040C5
Legitimate_Towel_919,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,1.0,0xc7081355932E6Bc287eC1D53239ab8e47846977c
EchoEnclosure,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,0.3161052198123936,0x42e84F0bCe28696cF1D254F93DfDeaeEB6F0D67d
oneawesomewave,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x1Ae5B9D3DD5a7a3cDBc6bEc6B26cf7A73a3f3f58
CM19901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x676eDd42FcB0dC9852036cf6eCa52d3BE9204DFb
Usual-Locksmith4657,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,,1.0,0x5f98883A30f4f9678F0EE9EA04f8F33CA493b855
odd-radio-8500,0,2627.0647,0,0,-6.0,0.0,0.0,0,0,0,temp ban,0.9691341586372453,0x795065F0368BE7149140D2b134fe2bA072db42AE
emergensee13,0,202.0819,0,0,-10.0,0.0,0.0,0,0,0,karma and/or age,1.0,0xC73d8C34297F3d78Cb1d0708c6D458AC068fFC53
master-cicada1480,0,101.0409,0,0,-2.0,0.0,0.0,0,0,0,perma ban,1.0,0x6842317481Df7EC9Bae5118B6d532070900A8CE2
