id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"11151,23168,30097",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,7628856894470581122909,MemeyCurmudgeon,0.1806340495662956,1208217.8345084577,36.02322946962238
10320,0xdd4b43ffa5ceef9e5bf053ea9a74820b68e506d0,2442176000488968169482,,0.0,710686.8895149705,11.531880554029442
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2228164216679413715045,r/EthTrader Multi-Sig Wallet,2.2036463100658095,2252954.9110548147,10.521323441211845
"27565,27984",0xfedd14d3a32faabfbd6e290faa73aec58e894650,2129315199860734648925,DBRiMatt,0.1432912708961216,453359.6073112155,10.05456140006165
28454,0x88aa8b8cc105bc1c644518608086bc1553947c3e,1507194869582530064772,,0.0,549830.6299233951,7.1169281837966505
30079,0x0e066ed845a6853557a0d580b3ba998b0283aca8,1268896431596021421867,Eth_Man,0.14282872337998215,378119.0913323553,5.991690231035668
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.011756092830268622,297377.6733157047,5.34167565266092
"15860,29929,30094",0xe1e21819b7f2918980bb85f9f1892e835215a026,931164891145052687389,Humble-Grape1012,0.06643247098362715,309133.3336846017,4.396932202527833
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,1.47872088970733
24257,0x230c1f68abe6033cba3fe0d2c0d7097e9923c3bc,285920947173035272149,,0.0,220.38662887628107,1.3501099879919563
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,1.2069392924122009
12264,0xeca23ebdfdf663d499891a833d22956a6f65dfa2,193572625604782483728,Kindly-Wolf6919,0.021788800337051096,195726.133533724,0.9140440314528004
29507,0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,191735896114119081436,wijuwiju,0.00015810514794895096,96544.52837038891,0.9053710508436416
10319,0xe86b79c26338fc514013eecb042a9f42ff9d12af,184332395022271176408,,0.0,53108.04113277824,0.8704119445975224
27458,0x0c4b8b79e0eba3e407bc175176db496474046e9a,157743075303613618962,0xMarcAurel,0.15600732801879258,159498.13462124125,0.7448579882294855
28547,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,73778960676960085482,Crypto_Gaming_,0.0,32349.686239734223,0.3483820010338285
27785,0x823203809d31109e99f27092de19f60a22df61c5,72699371159114497908,Wonderful_Bad6531,0.07189941378631222,73508.22890765841,0.34328421227303285
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,37673432651864763160,BuddhaIvan,0.03725888793534075,38092.58961882138,0.17789279941928557
24522,0x7b34db486502f78afb65769f7b53f57337b87084,25118321238731380834,vanboiDallas,0.024841928390389387,25397.78925118359,0.11860794643170501
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.10407230577674814
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.09170330389617702
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.017338584441389065,17726.551120991604,0.08278318262206508
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,16360413346639021820,DrRobbe,0.01618038932345879,16542.44032835592,0.07725337260304574
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.0025103189888756976,11991.889554289328,0.05600230728029336
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.041455163124413434
11875,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,7838268333802368680,PineapplePie135,0.007752018887023739,7925.477397318011,0.03701206389619035
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.03586434571289835
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.02096278024834626
28426,0xaf29faca9278f3fe68badd745bb7f5b1538a17ff,1499144468190579549,Gubbie99,0.0,756.0999579826922,0.007078914434072888
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.006075317754135045
29937,0x88df4086a1a5f534dbdc15625f7a027d303ead4e,547646006264751590,AlarmingAdvertising5,0.0005416199092929034,553.739149968249,0.002585967730774489
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,6.444552692811586e-05,65.88755451589593,0.0003076955816606456
