id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"14527,14528",0xfedd14d3a32faabfbd6e290faa73aec58e894650,11273380948050225249259,DBRiMatt,0.12348204634041733,741142.6323892499,31.932107730896398
"11151,12344",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,7037018894282700541410,MemeyCurmudgeon,0.02039540863599118,629963.9170110357,19.932515939280183
12389,0x0e066ed845a6853557a0d580b3ba998b0283aca8,3124555694263625859999,Eth_Man,0.9685143459901144,669571.0826442913,8.850375011736663
10320,0xdd4b43ffa5ceef9e5bf053ea9a74820b68e506d0,2442176000488968169482,,0.0,710686.8895149705,6.917519021559458
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2228164216679413715045,r/EthTrader Multi-Sig Wallet,3.353172397207851,1480602.602068611,6.311325780349958
12430,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,1337281836100304933934,Crypto_Gaming_,0.09938626995870246,415024.54951740336,3.7878811914283257
12133,0x4898c9503caedb585d4ffb41625a590baa348ee7,1217001559690501812605,,0.0,91973.91805878791,3.4471845750433263
12521,0x960a596e15913fda7040ea80fd43c2b8e8a1fe39,1208348833941913341061,SuccessOtherwise2760,1.818448535274762,802941.010518158,3.4226755327211458
"12435,15863",0x93d93069fbc8d0868b93c6be9383ed9f85392474,891396749390956172687,Paper_cobbler,0.16198915243313777,135093.0166178671,2.5249015502705836
15860,0xe1e21819b7f2918980bb85f9f1892e835215a026,869290775881109380806,Humble-Grape1012,0.07697870129253824,244144.82083689762,2.4622858779300816
10922,0x5f9d94cc0071acaf471ec711143085e0dcdf453a,855853221911865214859,ALiteralHamSandwich,0.0,207208.21881087188,2.424223700934293
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,0.887026173589143
"11043,17320",0xeb9a6e724925b178d9627ce05208cfe6a5c11447,290199853064243527036,Kappatalizable,0.05194717282248576,51571.51286293341,0.8219976788010912
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,0.7239951432042553
11843,0x2a043f315f24762937cbcf0eb6cb313a43bde534,232912851819685563042,raymv1987,0.03671319091147245,68055.47635545563,0.6597309458883172
18694,0xdb1032c4c3a3c81cd75a864dd85325cd85743218,216106320874159086324,,0.03696093761216339,31690.56550834338,0.6121260650448277
12124,0x48afb64d55c79a2e711c14a2bf903a7c3842bacc,186243770391645504024,Jake123194,0.041593930378115145,31092.95639081469,0.5275397121555572
10319,0xe86b79c26338fc514013eecb042a9f42ff9d12af,181886439521627758771,,0.0,52403.336431678785,0.5151974734428103
12157,0xb127e23bf80e0d8688d994c1a093e3657856a040,177455463780934649998,fairysquirt,0.0,53213.14207305203,0.5026466339602439
10775,0x9af25ff741763b43f67be449329a3a607799bff1,134649276529132478151,Budget_Muffin7766,0.004141011383031266,43657.9941012343,0.3813971357686761
11281,0xe120ffc02ff9e6685ad3d65f998d8e40b4578a17,113006991333331770994,Sharkytrs,0.006773947366815461,35864.07336753834,0.3200948711153542
11090,0x12985951fa7051f0b1ae2c0749c8285bd742a82b,104773817346680257385,Haruhi4,0.0286639498045346,69621.50833435143,0.29677421869347004
12264,0xeca23ebdfdf663d499891a833d22956a6f65dfa2,78823009636659006949,Kindly-Wolf6919,0.04953778873522987,52377.368328569326,0.22326796610440125
11832,0x7b34db486502f78afb65769f7b53f57337b87084,78588437751231643566,vanboiDallas,0.01238760461715097,22962.981756505644,0.2226035359081165
12986,0xf3a6ab4ab31ab110b272b238a5e29160c9804c05,72130053692756336819,Pibo1987,0.0011497062393137228,7869.165993480179,0.20431001629114603
10499,0x1fec4923925f96f02634281260f4555cc802ec6a,70159062604761204836,,0.10558262733922683,46620.3028814953,0.19872713924223528
10350,0x349cb3d3db85a1bff571ecaaaff4cff48503cd54,70078717533468007684,likelysomeone3,0.10546171575053184,46566.914033074885,0.19849956000189883
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,37673432651864763160,BuddhaIvan,0.05669488520220568,25033.784312511023,0.10671085414177171
