username,contrib,base,voter,voting_bonus_contrib,post_of_the_week,pay2post
ice-fight,91.90955,0,91.90954999999985,0,0,-0.0
middlemangv,1073.45549,1243.5937,79.86179000000004,0,0,-250.0
fear_blind83,989.37832,910.11136,79.26696000000004,0,0,-0.0
nestiebein,989.37832,910.11136,79.26696000000004,0,0,-0.0
heftycontribution308,79.26696,0,79.26696000000004,0,0,-0.0
physicaljoe3011,873.34013,1067.20138,56.13875000000007,0,0,-250.0
donut-bot,866.02758,796.64323,69.38434999999993,0,0,-0.0
mokhlis_jones,865.70603,796.34744,69.35859000000005,0,0,-0.0
cgi_ocd,865.70603,796.34744,69.35859000000005,0,0,-0.0
asad2047,841.5652,774.14072,67.42448000000002,0,0,-0.0
reasonable_voice5325,59.93821,0,59.938210000000026,0,0,-0.0
coinfeeds-bot,746.56015,686.74728,59.812869999999975,0,0,-0.0
jake123194,742.03374,682.58352,59.450219999999945,0,0,-0.0
dieselpump510,742.03374,682.58352,59.450219999999945,0,0,-0.0
apprehensive-bat9354,59.45022,0,59.450219999999945,0,0,-0.0
parush9,618.36145,568.8196,49.541849999999954,0,0,-0.0
k4yce,618.36145,568.8196,49.541849999999954,0,0,-0.0
riskyroi,618.36145,568.8196,49.541849999999954,0,0,-0.0
hamiflegetshelmaoism,618.36145,568.8196,49.541849999999954,0,0,-0.0
sir_mcfuckington,618.36145,568.8196,49.541849999999954,0,0,-0.0
soggyknotts,618.36145,568.8196,49.541849999999954,0,0,-0.0
trashtv,618.36145,568.8196,49.541849999999954,0,0,-0.0
chiurro,556.52531,511.93764,44.58767,0,0,-0.0
inclinedumbbellpress,506.37353,712.70492,43.66861,0,0,-250.0
defiboy,499.21557,459.21944,39.996129999999994,0,0,-0.0
roy1984,494.68916,455.05568,39.63348000000002,0,0,-0.0
epicureanmystic,494.68916,455.05568,39.63348000000002,0,0,-0.0
final_lionel,494.68916,455.05568,39.63348000000002,0,0,-0.0
jaded_protection_148,494.68916,455.05568,39.63348000000002,0,0,-0.0
top_bit420,494.68916,455.05568,39.63348000000002,0,0,-0.0
previousgate9376,494.68916,455.05568,39.63348000000002,0,0,-0.0
ice-flght,37.17075,0,37.17075,0,0,-0.0
extra_damage_8006,35.40756,0,35.40755999999999,0,0,-0.0
cryotosensei,432.85302,398.17372,34.67930000000001,0,0,-0.0
oxydised,435.89801,645.1176,40.78041000000002,0,0,-250.0
doctorwho_cares,395.15381,600.2375999999999,44.916210000000035,0,0,-250.0
auspiciousether,375.54328,345.45552,30.087760000000003,0,0,-0.0
michaelaischmann,373.28007,343.37364,29.90643,0,0,-0.0
quintavious_danilo,372.76065,342.89583,29.86482000000001,0,0,-0.0
susanforeman,371.01687,341.29176,29.725109999999972,0,0,-0.0
yester_philippines,371.01687,341.29176,29.725109999999972,0,0,-0.0
sergey6116,371.01687,341.29176,29.725109999999972,0,0,-0.0
s-u_2,371.01687,341.29176,29.725109999999972,0,0,-0.0
kappatalizable,371.01687,341.29176,29.725109999999972,0,0,-0.0
eirianware,371.01687,341.29176,29.725109999999972,0,0,-0.0
milo5theboss,371.01687,341.29176,29.725109999999972,0,0,-0.0
heping_qi,371.01687,341.29176,29.725109999999972,0,0,-0.0
juntdough,29.72511,0,29.725109999999972,0,0,-0.0
dfeldsyo,371.01687,341.29176,29.725109999999972,0,0,-0.0
keycomplex,371.01687,341.29176,29.725109999999972,0,0,-0.0
alternative_run_6116,371.01687,341.29176,29.725109999999972,0,0,-0.0
piratexela,371.01687,341.29176,29.725109999999972,0,0,-0.0
itzonza,334.29238,307.50956,26.78281999999996,0,0,-0.0
thebaldmaniac,341.21891,794.98527,46.23363999999998,0,0,-500.0
mattie_kadlec,312.3896,537.07811,25.311489999999992,0,0,-250.0
divyad,309.18072,284.4098,24.77091999999999,0,0,-0.0
chemicalanybody6229,383.24365,1272.421,110.82265000000001,0,0,-1000.0
mallison945,293.04149,269.56361,23.477880000000027,0,0,-0.0
verysillyman,281.71929,259.14852,22.570769999999982,0,0,-0.0
lennethluna,270.19304,248.54572,21.647320000000008,0,0,-0.0
wonderful_fun543,255.63062,235.15002,20.48059999999998,0,0,-0.0
poorbugger,251.87099,231.6916,20.179390000000012,0,0,-0.0
floydrose,247.66613,227.82363,19.8425,0,0,-0.0
the_doctor_bear,247.34458,227.52784,19.81674000000001,0,0,-0.0
hkmamike,247.34458,227.52784,19.81674000000001,0,0,-0.0
vivarevo,247.34458,227.52784,19.81674000000001,0,0,-0.0
inverses2,247.34458,227.52784,19.81674000000001,0,0,-0.0
macktologist,247.34458,227.52784,19.81674000000001,0,0,-0.0
mrkay07,247.34458,227.52784,19.81674000000001,0,0,-0.0
overallpersonality8,247.34458,227.52784,19.81674000000001,0,0,-0.0
thinkingperson,247.34458,227.52784,19.81674000000001,0,0,-0.0
olmops,247.34458,227.52784,19.81674000000001,0,0,-0.0
updown_crypto,247.34458,227.52784,19.81674000000001,0,0,-0.0
landswipe,247.34458,227.52784,19.81674000000001,0,0,-0.0
weedrambo,247.34458,227.52784,19.81674000000001,0,0,-0.0
remedyiii,247.34458,227.52784,19.81674000000001,0,0,-0.0
franyerbrito1,19.81674,0,19.81674000000001,0,0,-0.0
retroapropos,247.34458,227.52784,19.81674000000001,0,0,-0.0
semi-auto-demi-god,247.34458,227.52784,19.81674000000001,0,0,-0.0
nataliemichaael,247.34458,227.52784,19.81674000000001,0,0,-0.0
ethan85515,247.34458,227.52784,19.81674000000001,0,0,-0.0
shib_army,247.34458,227.52784,19.81674000000001,0,0,-0.0
bapfelbaum,247.34458,227.52784,19.81674000000001,0,0,-0.0
suffiana,247.34458,227.52784,19.81674000000001,0,0,-0.0
reclaimer2401,187.83966,172.79033,15.049329999999998,0,0,-0.0
kindly-wolf6919,185.50843,170.64588,14.862549999999999,0,0,-0.0
noob_zarathustra,185.50843,170.64588,14.862549999999999,0,0,-0.0
xwarrioryz,185.50843,170.64588,14.862549999999999,0,0,-0.0
qldvaper88,185.50843,170.64588,14.862549999999999,0,0,-0.0
fussball9999,185.50843,170.64588,14.862549999999999,0,0,-0.0
rhamish,185.50843,170.64588,14.862549999999999,0,0,-0.0
vish729,187.91473,658.19614,29.718589999999978,0,0,-500.0
nobelcause,155.79351,385.98003,19.81348,0,0,-250.0
directionmundane5468,128.33474,118.05282,10.281920000000014,0,0,-0.0
environmental_gobrrr,128.33474,118.05282,10.281920000000014,0,0,-0.0
lordbobthewhale,123.99384,114.05971,9.93413000000001,0,0,-0.0
admirral,123.67229,113.76392,9.908370000000005,0,0,-0.0
danksop,123.67229,113.76392,9.908370000000005,0,0,-0.0
dan7899,123.67229,113.76392,9.908370000000005,0,0,-0.0
mrjune2040,123.67229,113.76392,9.908370000000005,0,0,-0.0
straylit,123.67229,113.76392,9.908370000000005,0,0,-0.0
peacockmamba,123.67229,113.76392,9.908370000000005,0,0,-0.0
sufkas,9.90837,0,9.908370000000005,0,0,-0.0
wytherlanejazz,123.67229,113.76392,9.908370000000005,0,0,-0.0
wzi,123.67229,113.76392,9.908370000000005,0,0,-0.0
ra246,123.67229,113.76392,9.908370000000005,0,0,-0.0
lord-nagafen,123.67229,113.76392,9.908370000000005,0,0,-0.0
infernoswelt,123.67229,113.76392,9.908370000000005,0,0,-0.0
thesilverbug,123.67229,113.76392,9.908370000000005,0,0,-0.0
megselepgeci,123.67229,113.76392,9.908370000000005,0,0,-0.0
chillinewman,123.67229,113.76392,9.908370000000005,0,0,-0.0
notgaf,123.67229,113.76392,9.908370000000005,0,0,-0.0
rundown03,123.67229,113.76392,9.908370000000005,0,0,-0.0
jaskidd05,123.67229,113.76392,9.908370000000005,0,0,-0.0
theelusivefox,123.67229,113.76392,9.908370000000005,0,0,-0.0
whodontloveboobs,123.67229,113.76392,9.908370000000005,0,0,-0.0
ch40440,123.67229,113.76392,9.908370000000005,0,0,-0.0
raresanevoice,123.67229,113.76392,9.908370000000005,0,0,-0.0
milonuttigrain,123.67229,113.76392,9.908370000000005,0,0,-0.0
dlhebt,123.67229,113.76392,9.908370000000005,0,0,-0.0
strongkhal,123.67229,113.76392,9.908370000000005,0,0,-0.0
cm19901,123.67229,113.76392,9.908370000000005,0,0,-0.0
greedvault,123.67229,113.76392,9.908370000000005,0,0,-0.0
beerdrinker_mavech,123.67229,113.76392,9.908370000000005,0,0,-0.0
diamond_hands420,123.67229,113.76392,9.908370000000005,0,0,-0.0
frozengrandmatetris,123.67229,113.76392,9.908370000000005,0,0,-0.0
uyghursinparis,123.67229,113.76392,9.908370000000005,0,0,-0.0
shock188,123.67229,113.76392,9.908370000000005,0,0,-0.0
alteredcabron2,123.67229,113.76392,9.908370000000005,0,0,-0.0
nagemasu,123.67229,113.76392,9.908370000000005,0,0,-0.0
edgelord19941,123.67229,113.76392,9.908370000000005,0,0,-0.0
subdep,123.67229,113.76392,9.908370000000005,0,0,-0.0
consistent-stage-217,123.67229,113.76392,9.908370000000005,0,0,-0.0
bleakj,123.67229,113.76392,9.908370000000005,0,0,-0.0
greenwolf_12,123.67229,113.76392,9.908370000000005,0,0,-0.0
99mushroom99,123.67229,113.76392,9.908370000000005,0,0,-0.0
coveryourmaskholes,123.67229,113.76392,9.908370000000005,0,0,-0.0
mrreed404,123.67229,113.76392,9.908370000000005,0,0,-0.0
profitablecheetah,123.67229,113.76392,9.908370000000005,0,0,-0.0
ryan1064,123.67229,113.76392,9.908370000000005,0,0,-0.0
crimson_kira,123.67229,113.76392,9.908370000000005,0,0,-0.0
its-magnetic,123.67229,113.76392,9.908370000000005,0,0,-0.0
garugasrevenge,123.67229,113.76392,9.908370000000005,0,0,-0.0
watchface38,123.67229,113.76392,9.908370000000005,0,0,-0.0
no-delivery-7048,123.67229,113.76392,9.908370000000005,0,0,-0.0
tip2663,123.67229,113.76392,9.908370000000005,0,0,-0.0
zkrooky,123.67229,113.76392,9.908370000000005,0,0,-0.0
imdoubleb,123.67229,113.76392,9.908370000000005,0,0,-0.0
ok_ad9519,9.90837,0,9.908370000000005,0,0,-0.0
alceow,123.67229,113.76392,9.908370000000005,0,0,-0.0
maddhy,123.67229,113.76392,9.908370000000005,0,0,-0.0
knownpride,123.67229,113.76392,9.908370000000005,0,0,-0.0
ma78l,123.67229,113.76392,9.908370000000005,0,0,-0.0
beniskickbutt,123.67229,113.76392,9.908370000000005,0,0,-0.0
macerer-x,9.90837,0,9.908370000000005,0,0,-0.0
neurogajin,123.67229,113.76392,9.908370000000005,0,0,-0.0
echoenclosure,123.67229,113.76392,9.908370000000005,0,0,-0.0
puzzleheaded-win8911,9.90837,0,9.908370000000005,0,0,-0.0
visionblurry,123.67229,113.76392,9.908370000000005,0,0,-0.0
original_roneist,123.67229,113.76392,9.908370000000005,0,0,-0.0
tryhardian,9.90837,0,9.908370000000005,0,0,-0.0
dieselx22,123.67229,113.76392,9.908370000000005,0,0,-0.0
creeptoecurrentsea,84.6846,77.89984,6.784760000000006,0,0,-0.0
spliffyshirt,64.16737,59.02641,5.140960000000007,0,0,-0.0
chrisnba24,5.14096,0,5.140960000000007,0,0,-0.0
jackieknows,61.83615,56.88196,4.954190000000004,0,0,-0.0
cryptoislife_k,61.83615,56.88196,4.954190000000004,0,0,-0.0
mattg1981,61.83615,56.88196,4.954190000000004,0,0,-0.0
physicallodging,32.12122,272.21611,9.90511,0,0,-250.0
unique_astronaut_567,0,0,20.19304,0,0,-250.0
prestigious_lemon482,0,0,0,0,0,-250.0
r4fazozovisk,0,227.52784,0,0,0,-250.0
absurdcriminality,0,476.71873,0,0,0,-500.0
jclaslie,0,191.91236,0,0,0,-250.0
sentbygodtojudge,0,0,0,0,0,-750.0
next-respect-1311,0,113.76392,0,0,0,-250.0
raar__,0,72.59096,0,0,0,-250.0
criticalcobraz,0,1180.9653,0,0,0,-1750.0
parishyou,0,0,0,0,0,-1750.0
catuttttttt,0,0,0,0,0,-1250.0
ironmoosen,0.0,0.0,0.0,0,0,-0.0
BicycleOfLife,0.0,0.0,0.0,0,0,-0.0
code4578i,0.0,0.0,0.0,0,0,-0.0
PM_ME_UR_AMOUR,0.0,0.0,0.0,0,0,-0.0
Atorcran,0.0,0.0,0.0,0,0,-0.0
InsaneMcFries,0.0,0.0,0.0,0,0,-0.0
nuclearwastewater,0.0,0.0,0.0,0,0,-0.0
Fantastic_Climate296,0.0,0.0,0.0,0,0,-0.0
wales-bloke,0.0,0.0,0.0,0,0,-0.0
qtask,0.0,0.0,0.0,0,0,-0.0
Ok_Teacher_6834,0.0,0.0,0.0,0,0,-0.0
Ambitious-Forever248,0.0,0.0,0.0,0,0,-0.0
todayisyadone,0.0,0.0,0.0,0,0,-0.0
