address,qty,username,points
0xf555388F26E7e4a6011ac6d621f1217E500183D2,1,lebbadnurzzm,486.83717635062395
0x9AcC45F7d562393778eCD748b6eae676f82FfA6c,1,Curious_Apartment_88,481.89721360099755
0xbB70FB1529678f0F21CecD51Dbb41b78B9CC40C4,1,ChillCoyote,444.1170568335
0x163D17b34cc97C82065b230ff14cA413f36133a9,1,actuatorsif5,416.8707195286781
0x740bd76dD50574E4DdabC1432Cd5e41148398451,1,JoNwOrDy,475.8055431829662
0x3c1bCB3bb9d6A551cCb2F37201C084A407E8fB0c,1,good2youall,7.57908845091181
0x94f5926AD5902b41588097788A1e84884aCE4494,1,CymandeTV,450.2349129046114
0xbfE08A5301906f5B5C1DB7E61Ae5A9420afcAF4A,1,goldyluckinblokchain,549.7226173119907
0xB1151e3F86D4FEbcc4f75Eb3ad8E6F39104daa06,1,Lillica_Golden_SHIB,137.83440091007405
0x57855ca297ECB91EF1BE3CE1e74B9492CF50C69C,1,nobelcause,1.8472237313919375
0x01D3d24F754D64C7F9942c00aEF89E6F64B4C205,1,S-U_2,144.700250966869635
0x5e637a22309b4A3ecC51ABE05f5740C70b7E498f,1,SharkOwO,0.6954963339770245055
0xf3A6ab4AB31aB110b272B238A5E29160c9804c05,1,Pibo1987,58.04395429833687
0x2698Dd12a00F37d4871BC919c3fAd21b07c1A5ab,1,,
0xa40B565a71284c2594EfCEB0992e4B9F15c33553,1,,
0x1678287d70339e477023E9C0d3f8b2ff966fc3ad,1,,
0x9CD7a3FDB548A2390966b8384A33F7704815FA76,1,,
0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE,1,,
0x9Af25fF741763B43F67be449329A3A607799BFf1,1,Budget_Muffin7766,178.29923036227508
0x7C48CF841a4cd5754127148fB9B20580Fc51eBeb,1,bzzking,10.6632496691013555
0xf8b2808E19413E0b14C2966dD6afB497c7F5A919,1,timbulance,89.44173406187423
0xFBddB66A587515789f4bF2bFA5e19FE98e980104,1,Security_Raven,2.839024037762687
0xFbF271152D5F4220D8c8340052c2e1E8451b9728,1,Electrical_Tension,844.038484213626
0x5C31A6bAa7CE0A2f7b9388A9b89283C8bC12D0eB,1,,
0x95D9bED31423eb7d5B68511E0352Eae39a3CDD20,1,carlslarson,1163.572085821422485
0x77eb9daB27E4c7EA1fac320fd6Cc5A52652845db,1,EveliaAvila,45.51921213465454
0xDF2ffB4A4c766a322F1fBe6a6E344CA018bDeC9e,1,Huelino,291.3701326090271
0x8ad4F9ce9bC2dFEafF948Fd7E11e9cbd1c926438,1,raresanevoice,98.70429867019915
0x613fF14bF204127bc672Ddc8A4480FCf5c6D9F99,1,RealLeoPat,1.5305568060104625
0x3601cfEa89c813aDeFB0F623743d0B2a7c5736Bf,1,,
0xdea176973310D5bdfE5D8bE85Ff7B5Ea5Ab060f0,1,ShadowKnight324,69.25215056452965
0xA770Fd77DE7619B10301714C7733133b4A520210,1,Bobby_Juk,0.58055602986603745
0x51fa5238F563A48B050bdc69A1Ca91358f1BB337,1,Every_Hunt_160,791.600121402755
0xEB9a6E724925B178d9627CE05208Cfe6A5C11447,1,Kappatalizable,37.68336412039552
0xcBedBe4f7b04Def3b4ddb581c266a0c45023D99f,1,InsaneMcFries,67.50005510625417
0xDD342E1Ca64C84aEa42fddeb2BFC978C88E2c693,1,Tatakae69,4.6444482389282995
0x88B8073739F867126C96F392512dDB34EF3A350E,1,,
0x3406A02A07236bf0473FdF1162A06C26A4Af6b59,1,Tanikushokutomu,31.97502522469381
0x1905f698505AAa9b925f5A4dbd0c75d9B57C60A1,1,emyfsh201,245.3894337825242
0xC0ab867a4750bf24141c59e5fa50967757cEfe51,1,NSFWCryptoPosting,35.150028717343725
0x67Ef1DA6A8cF5Fe5089874F3175eA09e7F8d1cA1,1,EpicureanMystic,22.560461065746418
0x21Fad3D263e0fE8380C7EDbE8d9432Caf1fAd105,1,,
0xFEdD14d3a32FaAbfbd6E290fAA73Aec58e894650,1,DBRiMatt,640.18382115935885
0x4D96456D6E0CBFf7Aa847E681911f8DD1f208aa0,1,DrengDrengesen,12.5583435525682615
0x48AFb64D55c79A2E711c14a2Bf903A7C3842baCC,1,Jake123194,716.7694512141485615
0x7687fbc6D50EA1620105A0e271B8Cb6239905121,1,dead-spiral,9.5527855823411615
0x8DfdD8E1f2EA3f70C7a5f0a42903A8239a83d313,1,Ok_Election7896,0.2638891044845625
0xe03d2E34513ed45479e03364d5CD8B5FfeCb63D9,1,MantisToboggan66,40.40281041896276
0xdA896E5063b79aBeb34E878dF4dDC10DeD37C7Ad,1,LeParfait271,14.3397296454754
0x4B7C0Da1C299Ce824f55A0190Efb13663442FA2c,1,beep_bop_boop_4,0.316666925381475
0x52a7f4e8904F70Ea831ED31511b35AadCB36b1d9,1,bvandepol,180.6741166318127
0x8a3FD9c9a75934F36dc8D9d220FFfC49De8cFc3e,1,musthaf3star,532.85269330354395
0xD19CC2909D5deDd50ed431d1439f7cF3f8D2AA0a,1,yamaniac123,425.5739063967456
0x58F1788eE66AcD09A00D039229bf25678ba04c84,1,SwingContent6806,336.880414423448
0x7843c85c772f5010Cb52c22b11bFB2a3394589AC,1,coindoing,470.2198945961129
0xb89CB46A5Cf811b99A3608C8b9e63aD0DE990Fe0,1,Buzzalu,1105.141230284799
0xEdc0321b407b165CF926BE3E77ecB6C791f731bA,1,rootpl,294.96011501426135
0x4b1f1C251Ce3Dc74C9Bb2EcBcEbC9bc7f855eF27,1,lordciders,889.6071445538766
0x3A11c76440655D4DdFF16a4aDAbBa15E98E89786,1,TheNano100,455.151576170883
0xd7C9421Ab0Be1aaf83F08F058075a8B13BD72Df9,1,ContemplatingMeth_,1462.9778340953345
0xEB6840d6E39ceC69fb221127199f99f2Cd95b33d,1,brahmazon,26.388507588982938
0x196b2bd780c5dEebab6485Bbb985658c63322BD7,1,KIG45,197.86405054252495
0x870d6C65E99EeE634165150282c68Ee88A5eC6b1,1,ASingleGuitarString,251.71682384206315
0x64089F29287533eadb78f1e3Bf9830F4453e6C65,1,samer109,208.5736513617021
0x2DAF5e3D1DeEF4c55D97277C22364d12c81b5269,1,,
0x378Ea7e7E7Db2501573a22aecc4A2269C89642C1,1,ToshiSat,9.8694525077226375
0x5eD61dee19B3355cf125a5cB95bEC8f344523628,1,DrRobbe,31.375013582527435
0x97EB58F86F1b67561990C933eB7a8426d139fa58,1,yester_philippines,471.49068740142015
0x189e5333750Ad646031E0A308AB89068058580D4,1,GreekGod0007,165.13136724262397
0x10006c92af4c697dB4d168cB4e2C56009450a493,1,ellileon,197.03457161374965
0x795065F0368BE7149140D2b134fe2bA072db42AE,1,Odd-Radio-8500,480.2942489521415
0x7AdAe2238B6BCa88D9f64E468d2fD551E0587c96,1,falk_lhoste,720.7170155118303
0x525465D20141d324fe857485F8f4E11740AAcCE1,1,PoojaaPriyaa,47.4364454238943
0x2dBB136D8DC31698ADA7C56E0853C255629d0cA6,1,FattestLion,717.52351740531975
0xd1d0c56075B61cd28f62c3bd2b37647703319d6C,1,rare1994,496.89961713296105
0x6fa6922842FD09782A61b3B11ab4fb00EB87B1C0,1,AltruisticPops,557.49561161234535
0xE809f4C6959610ad7d05C4117624f47d0554cCa7,1,GreedVault,42.20281197125161
0xDbE3B1F7bea6c329F6DCb8b9fA0D4D27948c22C1,1,Sky-876,1019.9661489978762
0xd762e68a2d30ab4d836683c421121AbB5b3e1DcC,1,mattg1981,1279.50821450117365
0xCA7faf6c0441049e2F449fbA86B77587987A21Fe,1,Friendly-Airline2426,1307.1080070529367
0x5DFa59d24554d3cb74e8153F7F44336C6eD287C1,1,ablablababla,65.50836218003446
0x823203809D31109e99F27092dE19F60a22DF61C5,1,Wonderful_Bad6531,1581.39137903230765
0x45051312DeA7a0b7302bCbCCC979E88e28a08e3F,1,Fredzoor,1363.23803102506
0xa51731189c99832A2ba2f28C6c2dc1Db451F3a2e,1,kirtash93,1466.2701506858979
