id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"28454,31412,31413,31613",0x88aa8b8cc105bc1c644518608086bc1553947c3e,6917707205830211987056,,0.006848522350407734,1273287.8677504875,33.88149693642337
"27565,31775",0xfedd14d3a32faabfbd6e290faa73aec58e894650,5313411852747665397720,DBRiMatt,0.0,1150359.9690599896,26.023990616298455
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2272106581361497733502,r/EthTrader Multi-Sig Wallet,1.9104009814478848,2702295.678865082,11.128307383513796
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.0,310023.5664920683,5.540573892005784
"15860,29929,30094",0xe1e21819b7f2918980bb85f9f1892e835215a026,978568730542846918499,Humble-Grape1012,0.01595167940125611,391867.0879134042,4.792826938096479
"23168,30097",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,910515365439923850701,MemeyCurmudgeon,0.0990941549820404,914037.2084459389,4.459515652631158
31536,0xb15095113a31a41469dbd6e9314d9b19c6bb2d78,721376747730687915477,mattg1981,0.03446083010327493,120610.6867762708,3.53315388191702
31380,0x3741703f6db21ac013d009fafe64c85b717b1b37,520356939841294559143,pc1e0,0.08936845620326678,97532.51101225834,2.548600502811188
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,1.533781324029797
24257,0x230c1f68abe6033cba3fe0d2c0d7097e9923c3bc,285920947173035272149,,0.0,220.38662887628107,1.4003815726022546
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,1.2518798908061408
31004,0x354e93137d53ec467112504d7b0e4961362ef7b7,255234997727699910941,0xMarcAurel,0.2146031326869644,303559.89332217263,1.2500881486124205
29507,0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,191735896114119081436,wijuwiju,0.0,96706.30615154412,0.9390827023320477
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,74466153126404333719,BuddhaIvan,0.06261159277664069,88565.19560565978,0.3647197928373013
28547,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,73778960676960085482,Crypto_Gaming_,0.0,32349.686239734223,0.3613540665673378
24522,0x7b34db486502f78afb65769f7b53f57337b87084,34521921259694527781,vanboiDallas,0.02902624058087445,41058.126151059594,0.16908121934013184
"31421,31466,31974",0x795065f0368be7149140d2b134fe2ba072db42ae,32783850797274350824,Odd-Radio-8500,0.02756486040422648,38990.97827221905,0.16056851024510882
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,27350815364669400325,DrRobbe,0.02299673129099178,32529.27955918964,0.13395862811391035
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.10794745652148569
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.0951178926643982
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.014740586905178167,20850.818589722767,0.08586562909421112
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.0007527898419164735,14105.437031782312,0.0580875631141536
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.0429987534682211
30964,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,7760292070589836683,PineapplePie135,0.0014355933215491929,3294.19641718464,0.03800830306808065
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.03719976097982822
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.021743333085000118
30264,0xf7a212c55afd824702502d9ec0b8960dde9aff06,2698445060326639785,,0.002268868957961536,3209.354915827045,0.01321642494026189
31098,0x14572e58ad20f86f41137433f991461510e09198,1964268703636100759,,0.0006177572068467404,2336.1713833976687,0.009620581225014671
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.00630153328711225
31692,0x24fd5d0f255013f556bbf53f7f69337448c581b0,1062552899441012343,,0.0008934009163936501,1263.7312581544677,0.005204164000589248
30737,0x37369d216c0018a9e3ac761ec48026193b167371,1022459061349053380,,0.0,30.885735533945134,0.005007792686790758
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,5.478906848163586e-05,77.50009785629216,0.0003191526811601275
