id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"31412,31613,32255",0x88aa8b8cc105bc1c644518608086bc1553947c3e,21635670193507367389090,,0.0,1329039.9999988242,52.79983797296106
"27565,31775",0xfedd14d3a32faabfbd6e290faa73aec58e894650,11028192250257839550008,DBRiMatt,0.0,1184219.9767947064,26.91327602705909
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2301934717944277423135,r/EthTrader Multi-Sig Wallet,1.7253975150115302,3071120.3647710066,5.6176572782231196
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.0,310023.5664920683,2.760683216601147
"15860,29929,30094",0xe1e21819b7f2918980bb85f9f1892e835215a026,978568730542846918499,Humble-Grape1012,0.0,415552.19867236854,2.3881058435422817
"23168,30097",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,910515365439923850701,MemeyCurmudgeon,0.02972688890079966,1024105.5898955795,2.22202794446119
31536,0xb15095113a31a41469dbd6e9314d9b19c6bb2d78,721376747730687915477,mattg1981,0.0,172292.467578712,1.760452764207503
31380,0x3741703f6db21ac013d009fafe64c85b717b1b37,554260025266138875845,pc1e0,0.04460728925908362,184150.90615481787,1.3526199681913944
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,0.7642320888987298
24257,0x230c1f68abe6033cba3fe0d2c0d7097e9923c3bc,285920947173035272149,,0.0,220.38662887628107,0.697763441057728
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,0.6237700048970634
31004,0x354e93137d53ec467112504d7b0e4961362ef7b7,255234997727699910941,0xMarcAurel,0.1913094352287393,340521.12477969745,0.6228772395086589
29507,0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,191735896114119081436,wijuwiju,0.0,96706.30615154412,0.46791359629173745
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,74466153126404333719,BuddhaIvan,0.05581553401805738,99348.82929994217,0.18172771096888637
28547,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,73778960676960085482,Crypto_Gaming_,0.0,32349.686239734223,0.18005068180074038
32492,0x032679c03b339e32a43e2eb525a3dfcffb1252e9,45221483227889540236,DryMyBottom,0.03389541596393132,60332.12713797036,0.11035881791385704
"31421,31466,31974,32222",0x795065f0368be7149140d2b134fe2ba072db42ae,35189624693667653642,Odd-Radio-8500,0.026376113330817876,46948.14852172863,0.0858770015228153
24522,0x7b34db486502f78afb65769f7b53f57337b87084,34521921259694527781,vanboiDallas,0.025875641342293924,46057.33367901507,0.08424753348173053
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,27350815364669400325,DrRobbe,0.020500593911665446,36490.02093966475,0.06674711745773804
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.05378661801147159
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.04739407415104633
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.013140597345721228,23389.599070699147,0.04278397973634322
32321,0xd542a50ba9181daa549b882752b7be621355dfce,15311965968672365380,bazooka_star,0.01147696666909906,20428.42055619435,0.03736742679854714
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.0,15257.220764874215,0.028943095734880648
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.021424845033790305
30964,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,7760292070589836683,PineapplePie135,0.0007273601353125815,4417.984118529081,0.018938270008985306
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.018535400447733764
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.01083397783167145
30264,0xf7a212c55afd824702502d9ec0b8960dde9aff06,2698445060326639785,,0.002022598801429358,3600.123632257359,0.006585303838054422
31098,0x14572e58ad20f86f41137433f991461510e09198,1964268703636100759,,0.00043849072177805213,2620.6221477764707,0.004793614820328865
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.0031398439085317206
31692,0x24fd5d0f255013f556bbf53f7f69337448c581b0,1062552899441012343,,0.0007964283773872852,1417.602255477501,0.0025930613854994538
30737,0x37369d216c0018a9e3ac761ec48026193b167371,1022459061349053380,,0.0,30.885735533945134,0.0024952161079538175
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,4.884209105754197e-05,86.9364533098998,0.0001590231386830318
