username,comments,comment_upvotes,comment_score,posts,post_upvotes,post_score,total_posts,pay2post,points,blockchain_address,multiplier,need_to_buy,current_balance,earned,sent_to_lp,membership
ICE-FlGHT,45,127.0,10742.629680308495,0,0.0,0.0,0.0,-0.0,10742.629680308495,0xdb45859C25c08a38f2cC04c17a04F76C0FC3191f,1.0,0.0,9589.9525,8537.3338,0.0,0.0
Lexsteel11,1,114.0,9642.99042169424,0,0.0,0.0,0.0,-0.0,9642.99042169424,0xc8B6ee0463144A18465024E0C7578579c033bB61,1.0,0.0,1.0556,1.0556,0.0,0.0
SnooCalculations1742,5,101.0,8543.351163079986,0,0.0,0.0,0.0,-0.0,8543.351163079986,0xDcae928B358377FCEEaF6D681dC589300258C8d9,1.0,0.0,27686.89208805418,2591.5001,0.0,0.0
WiseChest8227,30,31.5,2664.51051125762,5,158.25,6246.082050567668,5.0,-493.3714099974461,8417.221151827842,0x5dA9d055e6d8EBE0bFD59BD15cf631cBEF786082,1.0,0.0,25857.4713,25857.4713,0.0,0.0
Automatic-Ad-951,2,93.0,7866.650080855828,0,0.0,0.0,0.0,-0.0,7866.650080855828,0xf3F995842B8802d91c72f418fA05393E0f8f6237,1.0,0.0,0.0,0.0,0.0,0.0
DogStunning4845,2,85.0,7189.948998631671,0,0.0,0.0,0.0,-0.0,7189.948998631671,0xa21fca7a26bb74E8604858F329aF48c68428d596,1.0,0.0,2365.1954,2365.1954,0.0,0.0
AutisticGayBear69,2,75.0,6344.072645851475,0,0.0,0.0,0.0,-0.0,6344.072645851475,0xCb03986DC7dBfDA590B5475C39fb9ec9EaC8C6d7,0.10000000000000009,52.92755999999999,0.0,88.2126,0.0,0.0
Mixdealyn,65,76.0,6428.660281129494,1,-0.75,-29.602284599846765,1.0,-98.6742819994892,6329.985999130005,0xd90deab1894f334febcB808b4b44265Be463aAa2,1.0,0.0,82474.47150369195,81796.8873,0.0,0.0
OptimalPlantIntoRock,2,60.0,5075.25811668118,0,0.0,0.0,0.0,-0.0,5075.25811668118,0x02A3faD85168942b4bb5e7B8DDf4a67c543E999a,1.0,0.0,0.0,0.0,0.0,0.0
Malixshak,21,3.5,296.0567234730688,13,160.75,6344.756332567156,19.0,-1874.8113579902952,4766.0016980499295,0xb10135E33D94f8364E9dA4148f908EdF92b1bD2f,0.2884992904614929,31384.68806575969,11130.731014240311,70859.0318,0.0,0.0
thecryptos,0,0.0,0.0,1,120.0,4736.365535975482,0.0,-0.0,4736.365535975482,0x7A69fcEE302318cE0aDFBE506Bc7eC9d2Cd37cC3,1.0,0.0,4719.863630881565,6374.4935,0.0,1925.0
Interpole10,13,55.0,4652.319940291081,0,0.0,0.0,0.0,-0.0,4652.319940291081,0x0433d140d0F29d05D77a8Ee9f3da24E1A2b73339,1.0,0.0,15239.6932,15239.693200000002,0.0,0.0
MA78L,5,55.0,4652.319940291081,0,0.0,0.0,0.0,-0.0,4652.319940291081,0x55358E4456aE69A250818ADD1701abad79C3e229,1.0,0.0,3562.024,3562.0240000000003,0.0,0.0
greenwolf_12,5,54.0,4567.732305013062,0,0.0,0.0,0.0,-0.0,4567.732305013062,0xe0c5b09eb1616b948103FDa95d69c9b7503a4c15,1.0,0.0,2001.27,2001.27,0.0,0.0
aminok,12,10.0,845.8763527801966,6,104.0,4104.850131178751,4.0,-394.6971279979568,4556.029355960991,0xbEA18A39a1cEe253705eB5e966fe23F26dD109eF,1.0,0.0,468659.6433,508805.10360000015,0.0,6292.0
B12Washingbeard,1,48.0,4060.206493344944,0,0.0,0.0,0.0,-0.0,4060.206493344944,0xFC5E503b2Ffecd8234D5447AAca40bd32a04dad4,1.0,0.0,0.0,0.0,0.0,0.0
legionticket,30,37.5,3172.0363229257373,3,8.25,325.6251305983144,4.0,-394.6971279979568,3102.9643255260944,0x4a5008a960Df61CE7CF1EFDe0CBc268C390ff94F,0.4512425648522469,3228.9915999999985,3075.6242,10507.692999999997,0.0,0.0
King__Robbo,60,36.5,3087.4486876477176,0,0.0,0.0,0.0,-0.0,3087.4486876477176,0x02977d017bf7002b5B8f32C1D2F3024f96eaB73b,1.0,0.0,93976.95589998613,89910.1518,0.0,0.0
Complete_Oven_9651,4,9.5,803.5825351411868,1,59.0,2328.713055187945,1.0,-98.6742819994892,3033.621308329643,0xBa4f232b8461e1f4d92253E587261076459274b3,1.0,0.0,0.0,0.0,0.0,0.0
virtually_anonnymuss,1,35.0,2960.567234730688,0,0.0,0.0,0.0,-0.0,2960.567234730688,0x37DbD05f49A669c027f766A05D396cC25C48c8B6,1.0,0.0,0.0,0.0,0.0,0.0
Dongerated,2,10.0,845.8763527801966,1,54.0,2131.364491188967,1.0,-98.6742819994892,2878.5665619696742,0xAeE1c7b2d3Ea82C4A1014696B6A5e3371fC698FC,0.10300790806374582,2622.0591999999997,11.0,4388.432,0.0,0.0
Josefumi12,0,0.0,0.0,5,80.75,3187.1793085835016,5.0,-493.3714099974461,2693.807898586056,0xA9c455ae9838840187801ce4f0ef1DB28EAeb326,0.3094643274867469,33349.75692,13682.8527,78387.6827,0.0,0.0
poginmydog,4,31.0,2622.216693618609,0,0.0,0.0,0.0,-0.0,2622.216693618609,0xdB98Ae259913F05D184bC2e11f84F51180e5D6D6,1.0,0.0,823.7309,845.6754,0.0,0.0
cuervo_gris,2,28.0,2368.4537877845505,0,0.0,0.0,0.0,-0.0,2368.4537877845505,0x8D66B343b169DEA7F9450c71e933Ac978a0AF52E,1.0,0.0,1.0,1.0,0.0,0.0
OsChMoScH,10,25.0,2114.6908819504915,0,0.0,0.0,0.0,-0.0,2114.6908819504915,0xee5d874557bd88397EE1Cb7E0D950908E4F87111,1.0,0.0,0.0,0.0,0.0,0.0
towjamb,4,25.0,2114.6908819504915,0,0.0,0.0,0.0,-0.0,2114.6908819504915,0x6AA08E1E39958055836F31906C6ff8c072e8C0F3,1.0,0.0,652.0906,652.0906,0.0,0.0
anonuemus,8,24.0,2030.103246672472,0,0.0,0.0,0.0,-0.0,2030.103246672472,0xBe841BA99b428a3de26d938D6EF7c5df320D91AA,1.0,0.0,0.0,0.0,0.0,0.0
ItalianMast3rm1n4,1,18.0,1522.577435004354,0,0.0,0.0,0.0,-0.0,1522.577435004354,0x1a0D43f3af7aaC5d871220F2Da410bDd8AB44c5a,1.0,0.0,0.0,0.0,0.0,0.0
mrjune2040,2,16.0,1353.4021644483146,0,0.0,0.0,0.0,-0.0,1353.4021644483146,0xa433d3e9B1390e5691Ace268484b8Ac23120Fad4,1.0,0.0,1184.0144,1184.0144,0.0,0.0
Abysskitten,1,16.0,1353.4021644483146,0,0.0,0.0,0.0,-0.0,1353.4021644483146,0x44c40501f71050116Cc687acAEC0CE7798D69331,1.0,0.0,1271.4992,1271.4992000000002,0.0,0.0
Ok_Budget9461,12,12.0,1015.051623336236,1,10.0,394.6971279979568,1.0,-98.6742819994892,1311.0744693347035,0x9684910a768a8fB3540052B7bf20bf45d3047DC2,1.0,0.0,0.0,0.0,0.0,0.0
Acidyo,1,15.0,1268.814529170295,0,0.0,0.0,0.0,-0.0,1268.814529170295,0x826F51B323e83F2e2799055b7E39b1661a056059,1.0,0.0,1336.7761,1336.7761,0.0,0.0
Desperate-Fondant-41,1,15.0,1268.814529170295,0,0.0,0.0,0.0,-0.0,1268.814529170295,0xDaB5762B13dFC77FE26CECCF7989A5E0ecAA41F9,1.0,0.0,1953.2819,1953.2819,0.0,0.0
Admirral,5,15.0,1268.814529170295,0,0.0,0.0,0.0,-0.0,1268.814529170295,0x23930436f8ecBCC18149f68e82E60Eeb7b0aF4D0,1.0,0.0,3490.7425,3490.7425000000003,0.0,0.0
Roy1984,1,14.0,1184.2268938922753,0,0.0,0.0,0.0,-0.0,1184.2268938922753,0x0cC7dAE1748e8E5371b2e2b47a5D9446E1D46546,1.0,0.0,609196.1556494718,3321.6687,0.0,0.0
BottomTimer_TunaFish,6,1.0,84.58763527801966,1,30.0,1184.0913839938703,1.0,-98.6742819994892,1170.004737272401,0xcbe8B4E8A16437D94e065A8C3E4797896C228Cee,1.0,0.0,3479.932,3479.932,0.0,0.0
hduynam99,7,6.0,507.525811668118,1,19.0,749.9245431961181,1.0,-98.6742819994892,1158.7760728647468,0x409067c39029382a5C4d38b75163c5539b25a17a,1.0,0.0,35877.1367,35877.1367,0.0,0.0
megselepgeci,3,13.0,1099.6392586142556,0,0.0,0.0,0.0,-0.0,1099.6392586142556,0xe0ADe6c4900d80Abd8cc8C462F8F9F586b5Cd065,1.0,0.0,3953.2249,3953.2249,0.0,0.0
Olmops,3,13.0,1099.6392586142556,0,0.0,0.0,0.0,-0.0,1099.6392586142556,0xCA7d56f69C1321DA5ac0fc68B2433A4B3c4624Dc,1.0,0.0,6523.4058,6523.4058,0.0,0.0
Lady_Lucks_Man,1,12.0,1015.051623336236,0,0.0,0.0,0.0,-0.0,1015.051623336236,0xc61415Bd8e64334c9686f750b427D6Eedb86925a,1.0,0.0,4.2222,4.2222,0.0,0.0
DizzyMammoth21,3,12.0,1015.051623336236,0,0.0,0.0,0.0,-0.0,1015.051623336236,0xd3819630a5b0d58eac12Bb0a50a04E618Bc69285,1.0,0.0,0.0,0.0,0.0,0.0
ShibeCEO,2,12.0,1015.051623336236,0,0.0,0.0,0.0,-0.0,1015.051623336236,0x6423c5ce78E66d37172163D581469822879b1d4a,1.0,0.0,3353.2363,3353.2363,0.0,0.0
DrRobbe,10,11.5,972.757805697226,0,0.0,0.0,0.0,-0.0,972.757805697226,0x5eD61dee19B3355cf125a5cB95bEC8f344523628,1.0,0.0,341327.35700374225,444411.39062489587,25273.926009213774,0.0
IncompetentDonuts,43,10.5,888.1701704192064,0,0.0,0.0,0.0,-0.0,888.1701704192064,0x2A043F315F24762937CBCf0EB6CB313a43bDE534,0.15042705097717746,92654.01181709058,5545.7648,166053.3245,114131.49830643603,0.0
celmate,4,10.0,845.8763527801966,0,0.0,0.0,0.0,-0.0,845.8763527801966,0x415680ef2E97cD38CB9A42abd2a1b2812086401a,1.0,0.0,1171.6603,1171.6603,0.0,0.0
jesser9,2,10.0,845.8763527801966,0,0.0,0.0,0.0,-0.0,845.8763527801966,0x7d0C0FCD7EbF36c8b3Adf162168F8139E6E72f74,1.0,0.0,2107.465,2107.4649999999997,0.0,0.0
2020visionsloth,8,10.0,845.8763527801966,0,0.0,0.0,0.0,-0.0,845.8763527801966,0x0431A561C0Dc7D3DcEffd9df42D0E241E7959fCc,1.0,0.0,3369.6537,3369.6537,0.0,0.0
Xennenial,4,9.5,803.5825351411868,0,0.0,0.0,0.0,-0.0,803.5825351411868,0xA7B6f89a7da755ab2910f08624FaDfD555cb7BFe,1.0,0.0,4292.5708,4292.5708,0.0,0.0
kaijeng,14,9.0,761.288717502177,0,0.0,0.0,0.0,-0.0,761.288717502177,0x33de26d9083f338c9C4AC0F81c59D2C0DfBE3cE1,1.0,0.0,5595.8986,5595.8986,0.0,0.0
Somsanite7,2,9.0,761.288717502177,0,0.0,0.0,0.0,-0.0,761.288717502177,0xB6138935133f6E4176999bd0819c6127E64C8012,1.0,0.0,11.339,11.339,0.0,0.0
x_lincoln_x,4,9.0,761.288717502177,0,0.0,0.0,0.0,-0.0,761.288717502177,0xd0b4658bBf895E140a7B0bf38FD4BfEeB54A7Fe5,1.0,0.0,1629.7039,1629.7039,0.0,0.0
lorem_epsom_dollar,4,8.5,718.9948998631671,0,0.0,0.0,0.0,-0.0,718.9948998631671,0xbA57aCa2547387c651cA32FE7b17D92F90253B44,0.5274478981393256,12880.806260000005,5792.147,52834.92210000001,0.0,13028.0
ReMeDyIII,9,8.5,718.9948998631671,0,0.0,0.0,0.0,-0.0,718.9948998631671,0x47F7f4a47e11e2B252aa9885C36B54cFa3Ce6eC1,1.0,0.0,7818.0659,7818.0659,0.0,0.0
drdent19,3,8.0,676.7010822241573,0,0.0,0.0,0.0,-0.0,676.7010822241573,0x9372fE6d14d57988B7EC923815Cc9243B313D532,1.0,0.0,3942.7747,3942.7747,0.0,0.0
sapfromtrees,1,8.0,676.7010822241573,0,0.0,0.0,0.0,-0.0,676.7010822241573,0x033d55aCB497251A97aB5f033dcB25EC42F41313,1.0,0.0,0.0,0.0,0.0,0.0
CG-Saviour878879,2,8.0,676.7010822241573,0,0.0,0.0,0.0,-0.0,676.7010822241573,0x4C2B87E547Ca500B0d539a6Fb82693Aa566abc00,1.0,0.0,1432.3183,1432.3183,0.0,0.0
arthropal,1,7.0,592.1134469461376,0,0.0,0.0,0.0,-0.0,592.1134469461376,0x4BC2C9f9AEDa34534eCA66351b770A8E5dF66eCf,1.0,0.0,1049.6399,1049.6399,0.0,0.0
ARoundForEveryone,2,7.0,592.1134469461376,0,0.0,0.0,0.0,-0.0,592.1134469461376,0xF5E65307ecE78127C23542162266f14e87978486,1.0,0.0,2.7429,2.7429,0.0,0.0
J-96788-EU,2,7.0,592.1134469461376,0,0.0,0.0,0.0,-0.0,592.1134469461376,0x2AAB3E4A213052C648A6331d28d5e0F3abD6C167,1.0,0.0,1597.2218,1597.2218,0.0,0.0
Buy_Ether,2,7.0,592.1134469461376,0,0.0,0.0,0.0,-0.0,592.1134469461376,0x1dB134f30512f72482C4afA8213c4610D53b310a,1.0,0.0,7616.973643292136,7598.28,0.0,0.0
painkilleraddict6373,2,7.0,592.1134469461376,0,0.0,0.0,0.0,-0.0,592.1134469461376,0xF461476b6F81AddaA0c0E6f2D7119D15e544Ac14,1.0,0.0,92.4368,92.4368,0.0,0.0
phatom_user_01,3,6.0,507.525811668118,0,0.0,0.0,0.0,-0.0,507.525811668118,0x49C6e1f7d2A1B346a35939eb8effDd4e7EA47D36,1.0,0.0,2553.5164,2553.5164,0.0,0.0
CoolCoolPapaOldSkool,3,6.0,507.525811668118,0,0.0,0.0,0.0,-0.0,507.525811668118,0x3e94cE15A42a8E8a0AbE405a7B0dc4F00f2862Db,1.0,0.0,3838.8074,3838.8073999999997,0.0,0.0
ShinePDX,1,6.0,507.525811668118,0,0.0,0.0,0.0,-0.0,507.525811668118,0x2ef2C68279e95809607A6a680da77e80556e5c2E,1.0,0.0,0.0,0.0,0.0,0.0
raresanevoice,1,6.0,507.525811668118,0,0.0,0.0,0.0,-0.0,507.525811668118,0x8ad4F9ce9bC2dFEafF948Fd7E11e9cbd1c926438,0.11356754040822414,9754.93498,187.3505,16570.4758,0.0,0.0
CM19901,5,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0x676eDd42FcB0dC9852036cf6eCa52d3BE9204DFb,1.0,0.0,4391.6349,4614.865699999999,0.0,0.0
JumpyCoconut7,8,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0xbFBcB5a4b8aF9be19023F2fF69E95CF05ab7C694,1.0,0.0,0.0,0.0,0.0,0.0
ianhawdon,2,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0xF282bccB7FEdA4BaCc84F75478dA84D61980DDab,1.0,0.0,0.0,0.0,0.0,0.0
bapfelbaum,6,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0x94D7923914498FeC496E6F15cC7d30099f204EaC,1.0,0.0,3880.7218,3880.7218000000003,0.0,0.0
beerdrinker_mavech,1,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0x0ab9cb780BAAbd1aC9b93b31A756E255905106A0,1.0,0.0,3740.8265,3740.8265,0.0,0.0
nikkestnik,1,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0x703802C8018e836Fb71645DEAFDEfA20f1632622,1.0,0.0,0.0,0.0,0.0,0.0
Hooftly,19,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0x4CF8e4D37F561815F208565a5b6Ca8a85b143205,1.0,0.0,4559.6873,4559.6873,0.0,0.0
uthillygooth,3,5.0,422.9381763900983,0,0.0,0.0,0.0,-0.0,422.9381763900983,0xAf79312EB821871208ac76A80c8E282f8796964e,0.5520702107858076,154.52441999999996,260.7246,692.0817,0.0,0.0
Lucaslouch,1,4.0,338.35054111207864,0,0.0,0.0,0.0,-0.0,338.35054111207864,0xFf700Dc22A1AdC8737b639768d6c7427dfa0c48E,1.0,0.0,1689.1115,1689.1115,0.0,0.0
leviathynx,1,4.0,338.35054111207864,0,0.0,0.0,0.0,-0.0,338.35054111207864,0x8843763575BCC72CafD54314FfBd64D7b0463E1a,1.0,0.0,158.3548,158.3548,0.0,0.0
final_lionel,1,4.0,338.35054111207864,0,0.0,0.0,0.0,-0.0,338.35054111207864,0xddeF3dca5B27622e53Bad51569db8f3F72EDd1F8,1.0,0.0,716.2431,716.2430999999999,0.0,0.0
Funnyurolith61,3,4.0,338.35054111207864,0,0.0,0.0,0.0,-0.0,338.35054111207864,0xA0d8A80b61e041Acf6E859BCCbF64698b2764108,1.0,0.0,571.7865,571.7865,0.0,0.0
chiurro,1,4.0,338.35054111207864,0,0.0,0.0,0.0,-0.0,338.35054111207864,0xd26b84a7c98ca65e53025f01169CCB8D156CA711,1.0,0.0,2302.931,2302.9309999999996,0.0,0.0
MambaMentality24x2,3,-1.0,-84.58763527801966,1,10.0,394.6971279979568,1.0,-98.6742819994892,296.02284599846763,0x0fC71C7b2347017bDa03a4e070C7765A963815B1,1.0,0.0,0.0,0.0,0.0,0.0
DemApples4u,1,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x7FDCd2E33E371ec87B95bbFfc2554E0b2009E446,1.0,0.0,633.0531,633.0531,0.0,0.0
opbmedia,3,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x882aC72bF8cf5DE442866EA8b4792D6bc3412411,1.0,0.0,506.2909,506.29089999999997,0.0,0.0
Blueberry_Dependent,8,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x32967df08d9E13121b057e9f72748f1b03603D23,1.0,0.0,0.0,0.0,0.0,0.0
jaskidd05,3,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x0201b4b842aD23E33A5762982cDebACfEeC170E8,1.0,0.0,1594.6342,1594.6342,0.0,0.0
againer,1,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0xF26F82548F9ACa4ace8Bd984f873955017c2a4F3,1.0,0.0,692.1313,692.1313,0.0,0.0
f0kes,1,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x44444D93B77c26aE1ef6df2419E42852c9e32Ab5,1.0,0.0,0.0,0.0,0.0,0.0
Thorp1,8,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x3f65Ad6363073D3328b3F47273D7F3C7f574fD13,1.0,0.0,27506.168,27506.168,0.0,0.0
Vivarevo,1,3.0,253.76290583405896,0,0.0,0.0,0.0,-0.0,253.76290583405896,0x8a945Ff7dBC68D7DEFeA264c9B838F6824671c01,1.0,0.0,1625.1660550224613,1235.8183000000001,0.0,0.0
pixieshit,1,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x93894a9Af521c9383517aae8cE71416cC9e1B620,1.0,0.0,573.8682,573.8682,0.0,0.0
CCCAir_Official,6,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0xB7519024A26e01410604CA91Ec91a2D9eF5052ae,1.0,0.0,0.0,0.0,0.0,0.0
Macktologist,2,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x3893362B4B8A62889529F5dD4ffA161433f793D0,1.0,0.0,1237.7701,1237.7701,0.0,0.0
CGI_OCD,1,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x88d47fbb374D979D2c0f1C0fFdB90E1320fDc2F5,0.9830024410387448,0.0,2652.5826,3604.8588,0.0,0.0
na7oul,2,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x53D0F1e389548BF97A5c7Dd5715b2bDA7A2E83FE,1.0,0.0,181.5237,181.5237,0.0,0.0
0x456,3,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x456029D4d417ab7BD4D5d2b0404215E56a25C000,0.9549157847782279,0.0,9449.1091,13263.213899999999,0.0,0.0
lulepu,1,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x651B6332Df533708Ae4a25df73b93927AddD9083,1.0,0.0,295.3519,295.3519,0.0,0.0
topbossultra,2,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x31DaA1fc9360d0CA20BcbC0cde3311500B33f8b3,1.0,0.0,0.0,0.0,0.0,0.0
Supaflyray,4,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x8Ab192c66797bed6835AF1eB402A38407FC9af3b,1.0,0.0,0.0,0.0,0.0,0.0
FastywastyY,1,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0xdaf67EeD9F0227d469DD22Bb526459FBC9e33f88,1.0,0.0,0.0,0.0,0.0,0.0
Flashy-Butterfly6310,3,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0xD5bB9395dB87015F8240D768ad9575987CEDAF3F,0.10000000000000009,418.1427,0.0,696.9045,0.0,0.0
forstyy,2,2.0,169.17527055603932,0,0.0,0.0,0.0,-0.0,169.17527055603932,0x89D4B57fB8636fF40C94Ec407D7Cc6080D6157cE,1.0,0.0,0.0,0.0,0.0,0.0
abcoathup,6,1.5,126.88145291702948,0,0.0,0.0,0.0,-0.0,126.88145291702948,0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1,1.0,0.0,20338.0173,20338.017299999996,0.0,0.0
OGAuditCrypto,1,1.5,126.88145291702948,0,0.0,0.0,0.0,-0.0,126.88145291702948,0x096f19a5c9eCe639eA00C84E1dE8A984401430E9,1.0,0.0,138.08773651785242,100.0,0.0,0.0
overallpersonality8,1,1.0,84.58763527801966,1,0.3,11.840913839938707,0.0,-0.0,96.42854911795835,0x726D7a896cC7F301Dfecd0E04A0F1E857462a2fD,1.0,0.0,452.1797,452.1797,0.0,0.0
JZambo_,1,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0x6A7102B2906eb6F59Bc65e16975e9ba665E34967,1.0,0.0,0.0,0.0,0.0,0.0
WTWIV,1,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xeaa67d7ee6Ad69D6734b6a82019985eDd3c8e476,1.0,0.0,0.0,0.0,0.0,0.0
shib_army,6,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xE4cebdE475674EB709f3B169541386Bf326066Df,1.0,0.0,987.675,987.675,0.0,0.0
clean_cut89,2,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xA7849028c7f37B092BA2CC13365F72A2AF9f0880,1.0,0.0,0.0,0.0,0.0,0.0
frozengrandmatetris,1,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xDa0aaD3872c0CdCf27F2Cf19526f117337a56b65,1.0,0.0,593.7751,593.7751000000001,0.0,0.0
BetterThanSydney,1,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xB18a857ece046495d96c85090EcD2A528c407C32,1.0,0.0,419.4299,419.4299,0.0,0.0
type_error,3,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xb0FA0804C6f7E28EB2B2dE4ca47b1876DAC263cf,1.0,0.0,0.0,0.0,0.0,0.0
Due_Camel_4545,2,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xD7A89a0372B777EC151a039c352754d608C278F6,1.0,0.0,0.0,0.0,0.0,0.0
Nagemasu,2,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0x91d08fd2D95C18012859ca068DA9445E61B9f64a,1.0,0.0,435.4077,435.4077,0.0,0.0
KrunchyKushKing,1,1.0,84.58763527801966,0,0.0,0.0,0.0,-0.0,84.58763527801966,0xbA5Ce1Aea00772d9D4730eE76d8A1fB6ea9A1c99,1.0,0.0,0.0,0.0,0.0,0.0
Gubbie99,10,0.0,0.0,1,3.75,148.01142299923382,1.0,-98.6742819994892,49.337140999744605,0xaF29FACA9278f3FE68BaDd745BB7f5b1538A17Ff,0.10101364997414253,6386.151358734461,0.0,10658.591265614083,10022.590604108778,0.0
