username,comments,comment_upvotes,comment_score,posts,post_upvotes,post_score,total_posts,pay2post,points,blockchain_address
phatom_user_01,2,2.0,1608.6734,0,0,0.0,0,0,1608.6734,0x49C6e1f7d2A1B346a35939eb8effDd4e7EA47D36
drrobbe,2,1.5,1206.50505,0,0,0.0,0,0,1206.50505,0x5eD61dee19B3355cf125a5cB95bEC8f344523628
greenwolf_12,2,1.5,1206.50505,0,0,0.0,0,0,1206.50505,0xe0c5b09eb1616b948103FDa95d69c9b7503a4c15
xennenial,2,1.5,1206.50505,0,0,0.0,0,0,1206.50505,0xA7B6f89a7da755ab2910f08624FaDfD555cb7BFe
interpole10,2,1.06335,855.29143,0,0,0.0,0,0,855.29143,0x0433d140d0F29d05D77a8Ee9f3da24E1A2b73339
gubbie99,4,0.8101,651.59316,1,0.27292,450.56551,1,250,852.15867,0xaF29FACA9278f3FE68BaDd745BB7f5b1538A17Ff
italianmast3rm1n4,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x1a0D43f3af7aaC5d871220F2Da410bDd8AB44c5a
drdent19,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x9372fE6d14d57988B7EC923815Cc9243B313D532
grannyte,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x79AFF8CcFD94B6ca2041aFbAB3027b7E0DD330De
torofukatasu,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x76FbFa5e4D88Ab07174677158b6d7aB48e71eeF8
roy1984,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x0cC7dAE1748e8E5371b2e2b47a5D9446E1D46546
lexsteel11,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xc8B6ee0463144A18465024E0C7578579c033bB61
wtwiv,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xeaa67d7ee6Ad69D6734b6a82019985eDd3c8e476
vivarevo,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x8a945Ff7dBC68D7DEFeA264c9B838F6824671c01
sapfromtrees,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x033d55aCB497251A97aB5f033dcB25EC42F41313
megselepgeci,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xe0ADe6c4900d80Abd8cc8C462F8F9F586b5Cd065
shinepdx,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x2ef2C68279e95809607A6a680da77e80556e5c2E
blueberry_dependent,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x32967df08d9E13121b057e9f72748f1b03603D23
clean_cut89,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xA7849028c7f37B092BA2CC13365F72A2AF9f0880
foreignger,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x3E0231812cA1b81c180DA4537B8F2eb4Df380e32
j-96788-eu,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x2AAB3E4A213052C648A6331d28d5e0F3abD6C167
macktologist,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x3893362B4B8A62889529F5dD4ffA161433f793D0
cm19901,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x676eDd42FcB0dC9852036cf6eCa52d3BE9204DFb
tobetobii,2,1.0,804.3367,0,0,0.0,0,0,804.3367,0x00b2c3329Bc3209C24774c83A1da9474105E97B0
na7oul,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x53D0F1e389548BF97A5c7Dd5715b2bDA7A2E83FE
uthillygooth,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xAf79312EB821871208ac76A80c8E282f8796964e
aroundforeveryone,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xF5E65307ecE78127C23542162266f14e87978486
leviathynx,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x8843763575BCC72CafD54314FfBd64D7b0463E1a
abysskitten,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x44c40501f71050116Cc687acAEC0CE7798D69331
somsanite7,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xB6138935133f6E4176999bd0819c6127E64C8012
final_lionel,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xddeF3dca5B27622e53Bad51569db8f3F72EDd1F8
nagemasu,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x91d08fd2D95C18012859ca068DA9445E61B9f64a
lulepu,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x651B6332Df533708Ae4a25df73b93927AddD9083
lady_lucks_man,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xc61415Bd8e64334c9686f750b427D6Eedb86925a
0x456,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x456029D4d417ab7BD4D5d2b0404215E56a25C000
taykeshi,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x814F56d1f9eea7d77020780861cB90Dc246d9A7D
thorp1,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x3f65Ad6363073D3328b3F47273D7F3C7f574fD13
krunchykushking,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xbA5Ce1Aea00772d9D4730eE76d8A1fB6ea9A1c99
x_lincoln_x,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xd0b4658bBf895E140a7B0bf38FD4BfEeB54A7Fe5
cgi_ocd,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x88d47fbb374D979D2c0f1C0fFdB90E1320fDc2F5
shibeceo,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x6423c5ce78E66d37172163D581469822879b1d4a
bapfelbaum,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x94D7923914498FeC496E6F15cC7d30099f204EaC
desperate-fondant-41,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xDaB5762B13dFC77FE26CECCF7989A5E0ecAA41F9
againer,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xF26F82548F9ACa4ace8Bd984f873955017c2a4F3
jesser9,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x7d0C0FCD7EbF36c8b3Adf162168F8139E6E72f74
emergensee13,2,1.0,804.3367,0,0,0.0,0,0,804.3367,0xC73d8C34297F3d78Cb1d0708c6D458AC068fFC53
buy_ether,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x1dB134f30512f72482C4afA8213c4610D53b310a
a_library_socialist,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xF2aBF64Ad7690EFADc6025b295Ffab9452ffa585
dogstunning4845,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xa21fca7a26bb74E8604858F329aF48c68428d596
b12washingbeard,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xFC5E503b2Ffecd8234D5447AAca40bd32a04dad4
automatic-ad-951,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xf3F995842B8802d91c72f418fA05393E0f8f6237
ianhawdon,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xF282bccB7FEdA4BaCc84F75478dA84D61980DDab
jumpycoconut7,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xbFBcB5a4b8aF9be19023F2fF69E95CF05ab7C694
due_camel_4545,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0xD7A89a0372B777EC151a039c352754d608C278F6
optimalplantintorock,1,1.0,804.3367,0,0,0.0,0,0,804.3367,0x02A3faD85168942b4bb5e7B8DDf4a67c543E999a
denaneha,3,2.0,1608.6734,1,0.25,412.71916,5,1250,771.39256,0x7dF9cf2BbA031194C518cEDFf5Beac23E2f46969
gius3p,2,1.0,804.3367,0,0,0.0,1,250,554.3367,0xB096d8658d9B77cBB3Fe08D7190dC64Ad19CcD94
basoosh,1,0.5,402.16835,0,0,0.0,0,0,402.16835,0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE
bazooka_star,1,0.5,402.16835,0,0,0.0,0,0,402.16835,0xD542a50Ba9181DAA549B882752b7Be621355dFce
kaijeng,1,0.5,402.16835,0,0,0.0,0,0,402.16835,0x33de26d9083f338c9C4AC0F81c59D2C0DfBE3cE1
kingkai1998,1,0.5,402.16835,0,0,0.0,0,0,402.16835,0xf34bb068b683511136726E5A8ce620ce869822eb
ogauditcrypto,1,0.5,402.16835,0,0,0.0,0,0,402.16835,0x096f19a5c9eCe639eA00C84E1dE8A984401430E9
amirmalla009,1,0.5,402.16835,0,0,0.0,0,0,402.16835,0x1D224a5a205aFD2Aa8Fb35c35b05eAa1F06b8D7D
overallpersonality8,1,0.052,41.82551,1,0.2,330.17533,0,0,372.00084,0x726D7a896cC7F301Dfecd0E04A0F1E857462a2fD
xcreampye69x,2,0.5,402.16835,1,0.1,165.08767,1,250,317.25601,0xe64C85059F9560fd475cc4d3DDe881334917D4eB
dongerated,0,0,0.0,1,0.25,412.71916,1,250,162.71916,0xAeE1c7b2d3Ea82C4A1014696B6A5e3371fC698FC
lorem_epsom_dollar,1,0.1267,101.90946,0,0,0.0,0,0,101.90946,0xbA57aCa2547387c651cA32FE7b17D92F90253B44
2020visionsloth,1,0.1267,101.90946,0,0,0.0,0,0,101.90946,0x0431A561C0Dc7D3DcEffd9df42D0E241E7959fCc
arrivalwrong7289,1,0.052,41.82551,0,0,0.0,0,0,41.82551,0xadC07468952d63B6eb48b6a8D7fdCa93C67b008b
security_raven,1,0.0479,38.52773,0,0,0.0,0,0,38.52773,0xFBddB66A587515789f4bF2bFA5e19FE98e980104
cccair_official,1,0.0479,38.52773,0,0,0.0,0,0,38.52773,0xB7519024A26e01410604CA91Ec91a2D9eF5052ae
mambamentality24x2,0,0,0.0,1,0,0.0,1,250,-250.0,0x0fC71C7b2347017bDa03a4e070C7765A963815B1
