id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"11151,12344,23168",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,7187459392588530940085,MemeyCurmudgeon,0.038425357376879785,686906.187448181,27.313000657195417
"14528,21402",0xfedd14d3a32faabfbd6e290faa73aec58e894650,4432050489922474128797,DBRiMatt,0.05626615135230086,797105.2171020131,16.842195737314526
24222,0x0e066ed845a6853557a0d580b3ba998b0283aca8,3607773103589118462450,Eth_Man,0.9526413206153808,1399162.9624741215,13.70986655603951
10320,0xdd4b43ffa5ceef9e5bf053ea9a74820b68e506d0,2442176000488968169482,,0.0,710686.8895149705,9.280491347905791
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2228164216679413715045,r/EthTrader Multi-Sig Wallet,2.5025263747103415,1983881.499376898,8.46722706736385
12133,0x4898c9503caedb585d4ffb41625a590baa348ee7,1217001559690501812605,,0.0,91973.91805878791,4.62471682746625
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.043927888043806755,268414.30063909106,4.298810974114442
15860,0xe1e21819b7f2918980bb85f9f1892e835215a026,869290775881109380806,Humble-Grape1012,0.0,280260.1231795051,3.303384163452469
10922,0x5f9d94cc0071acaf471ec711143085e0dcdf453a,855853221911865214859,ALiteralHamSandwich,0.0,207208.21881087188,3.252320233857051
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,1.1900276246012003
"11043,17320",0xeb9a6e724925b178d9627ce05208cfe6a5c11447,290199853064243527036,Kappatalizable,0.0,80458.94659607267,1.1027858864336626
19264,0xb89cb46a5cf811b99a3608c8b9e63ad0de990fe0,263342163516229129035,Buzzalu,0.29576846483728725,234470.8896655354,1.0007242187138987
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,0.9713064238048446
12124,0x48afb64d55c79a2e711c14a2bf903a7c3842bacc,186243770391645504024,Jake123194,0.0,52659.369130337735,0.707743299162286
10319,0xe86b79c26338fc514013eecb042a9f42ff9d12af,184332395022271176408,,0.0,53108.04113277824,0.7004798985824231
12264,0xeca23ebdfdf663d499891a833d22956a6f65dfa2,141626798198138023364,Kindly-Wolf6919,0.0349391514800851,126099.53417661619,0.538194739054949
12157,0xb127e23bf80e0d8688d994c1a093e3657856a040,133091597835700987499,fairysquirt,0.0,39909.856554789025,0.5057601998979104
20941,0x12985951fa7051f0b1ae2c0749c8285bd742a82b,118199872879554429104,Haruhi4,0.030190489984056493,105241.02146964316,0.44917028803928927
11832,0x7b34db486502f78afb65769f7b53f57337b87084,78588437751231643566,vanboiDallas,0.0,29072.706556781202,0.29864322491487555
10499,0x1fec4923925f96f02634281260f4555cc802ec6a,77942642107298371595,,0.08754000990053021,69397.47283064456,0.2961891426190713
21129,0x2a043f315f24762937cbcf0eb6cb313a43bde534,74011996401474802178,IncompetentDonuts,0.08312536915061068,65897.75982115653,0.28125233075241013
12986,0xf3a6ab4ab31ab110b272b238a5e29160c9804c05,72130053692756336819,Pibo1987,0.0,8382.256435884334,0.274100776965124
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,37673432651864763160,BuddhaIvan,0.04231230271603006,33543.140804692994,0.14316247711120758
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.08375408753086978
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.07379990751685976
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.019690212837931646,15609.445463881471,0.06662127711752386
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.004101180947801384,10559.68076744417,0.04506887889988781
12058,0x53577b2a5c8db082524caf0a980eec182fe17341,9550009794175007171,,0.0004002070565066225,8502.993796010443,0.036290907473299064
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.03336179913584975
22535,0x7ea45e32a4f75f79615e1c77fa017f2ac4fe66ab,7620914543019724420,Savi321,0.0021419537144496768,6709.398993609417,0.02896016972792434
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.028862486784131284
11875,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,4827465707478737818,PineapplePie135,0.005421889538276094,4298.210982050532,0.01834480959668685
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.01687018000328233
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,2993232002413228191,DrRobbe,0.0033617998061333644,2665.071788012138,0.011374554370818848
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.004889222845213038
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,7.318625957942367e-05,58.01851595071379,0.0002476236351921523
