id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"11151,12344",0x7f25555A0C85B53Cb8934960D0e4ae2DF65CeCaB,7037018894282700541410,MemeyCurmudgeon,0.033800742751592304,624395.1960283166,26.06556257209135
"11215,12798",0xFEdD14d3a32FaAbfbd6E290fAA73Aec58e894650,3133644536576066314249,DBRiMatt,0.3422249110314601,732032.8687401366,11.607217342158565
12389,0x0e066ED845a6853557A0d580b3BA998b0283ACA8,3124555694263625859999,Eth_Man,1.26442264694018,546647.5694926406,11.573551696014677
10320,0xDD4b43fFa5cEeF9e5bF053Ea9a74820b68E506D0,2442176000488968169482,,0.0,710686.8895149705,9.04597419860895
10151,0x439ceE4cC4EcBD75DC08D9a17E92bDdCc11CDb8C,2228164216679413715045,r/EthTrader Multi-Sig Wallet,3.564188731083995,1392944.131491219,8.253261030454038
12430,0x58edD08A8f51ceA4c0faF176c71ab8C7c40ba1bc,1337281836100304933934,Crypto_Gaming_,0.22603237095101789,362414.3874808837,4.953376408256292
12133,0x4898c9503caeDb585d4FFB41625A590baA348EE7,1217001559690501812605,,0.0,91973.91805878791,4.507850665317706
"11232,12435",0x93D93069FBc8D0868b93c6bE9383eD9F85392474,960018578403330946512,Paper_cobbler,0.21461471010511965,96626.68776824517,3.5559694668537487
11235,0xe1E21819b7F2918980bB85f9F1892e835215a026,922948478910749344019,Humble-Grape1012,0.0,264782.5568949979,3.418659476303264
10922,0x5f9D94CC0071aCaF471Ec711143085E0DCdf453a,855853221911865214859,ALiteralHamSandwich,0.0,207208.21881087188,3.1701344054077096
10345,0x9ae5BD9e66a71635E8a1a9feb210AE2851d2A0ae,616532595411443800315,Ropex007,0.0,188612.74053383587,2.2836756849533724
12521,0x960a596E15913FDa7040ea80FD43C2b8E8a1Fe39,442899556609161297537,SuccessOtherwise2760,0.7084655596080757,276880.10318117327,1.6405279393703203
12117,0x0eAfDE159A21Ca316e1fA7f64e7755e15B9C1349,313157654672644511639,Yinyangkarma060910,0.01074336014557117,43046.06001662104,1.1599557377103258
12160,0x35162A2ed27a8E2dC96471AB6Fb63e0Fd5058d46,255600824181818749721,Soaring_Eagle590,0.016690749276352394,38818.34567924536,0.9467616012232447
12170,0xDb1032c4c3A3C81CD75a864dD85325cd85743218,245350679131034643072,,0.030781248947590004,32522.93541824225,0.9087944163672689
12124,0x48AFb64D55c79A2E711c14a2Bf903A7C3842baCC,186243770391645504024,Jake123194,0.059231982969177754,23765.91830947049,0.6898586921160293
11098,0x80148c5d2b61182107f43FAE67f8F2ec4b5dbcDE,182995233754853210562,Basoosh,0.003399284050583807,56921.200697521694,0.6778259071759696
10319,0xE86B79c26338fC514013eeCB042a9f42fF9d12aF,181886439521627758771,,0.0,52403.336431678785,0.6737188632842452
12157,0xB127e23bf80e0D8688D994c1a093e3657856A040,177455463780934649998,fairysquirt,0.0,53213.14207305203,0.6573062491987138
11843,0x2A043F315F24762937CBCf0EB6CB313a43bDE534,176816805717675662156,raymv1987,0.04461625894098089,44708.44047934548,0.6549406193830013
