id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"11151,23168,30097",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,7628856894470581122909,MemeyCurmudgeon,0.16585439388218665,1223642.503944024,32.88325403367232
28454,0x88aa8b8cc105bc1c644518608086bc1553947c3e,2949446276497704614725,,0.0,1075969.628652684,12.713227225305499
10320,0xdd4b43ffa5ceef9e5bf053ea9a74820b68e506d0,2442176000488968169482,,0.0,710686.8895149705,10.526700779670298
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2228164216679413715045,r/EthTrader Multi-Sig Wallet,2.1587430444657802,2299817.8450271245,9.604229176053028
"27565,27984",0xfedd14d3a32faabfbd6e290faa73aec58e894650,2129315199860734648925,DBRiMatt,0.11763691666260379,480133.56890359527,9.178152586074873
30079,0x0e066ed845a6853557a0d580b3ba998b0283aca8,1268896431596021421867,Eth_Man,0.11725718199161997,404806.62596128974,5.469422782440056
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.006922653480536894,302422.0536314539,4.876066916766991
"15860,29929,30094",0xe1e21819b7f2918980bb85f9f1892e835215a026,978568730542846918499,Humble-Grape1012,0.0672671553623208,328873.14788656216,4.218000756990443
30336,0xf4bb6c6c986f22318554f2f93b1a113eb702c90f,526549594996816154569,,0.1246749131807476,182704.10814761135,2.269627590754429
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,1.3498277466252335
24257,0x230c1f68abe6033cba3fe0d2c0d7097e9923c3bc,285920947173035272149,,0.0,220.38662887628107,1.2324272521422874
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,1.1017360725272907
12264,0xeca23ebdfdf663d499891a833d22956a6f65dfa2,204535494311583551135,Kindly-Wolf6919,0.018900877237138337,211112.77228314435,0.8816252174326953
29507,0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,191735896114119081436,wijuwiju,0.0,96706.30615154412,0.8264541158013063
10319,0xe86b79c26338fc514013eecb042a9f42ff9d12af,184332395022271176408,,0.0,53108.04113277824,0.7945422303760783
27458,0x0c4b8b79e0eba3e407bc175176db496474046e9a,168554850665660693285,0xMarcAurel,0.16330331883155635,173975.26202286308,0.7265350562630083
28547,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,73778960676960085482,Crypto_Gaming_,0.0,32349.686239734223,0.318015181021319
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,56426965948334645578,BuddhaIvan,0.05466891504200157,58241.55251093388,0.24322153125894125
24522,0x7b34db486502f78afb65769f7b53f57337b87084,28828913973098622798,vanboiDallas,0.02793071401697463,29755.99837380541,0.12426350563468985
27785,0x823203809d31109e99f27092de19f60a22df61c5,26698867430982278248,Wonderful_Bad6531,0.025867031671319384,27557.453485763923,0.11508220068732293
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.095000812506628
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.08370995832808245
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,19314260277756121016,DrRobbe,0.018712500955492505,19935.371063663875,0.08325175527230755
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.01698527953091231,18095.27496480385,0.07556736205932926
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.002271310418131501,12241.328937370505,0.05112084962628331
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.03784171158715664
11875,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,8330444902708421722,PineapplePie135,0.008070899737285673,8598.336559239604,0.03590736328372061
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.032738219426528437
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.01913555331677608
30650,0xaf29faca9278f3fe68badd745bb7f5b1538a17ff,3265592696145046664,Gubbie99,0.0004139877161046326,1405.8561195713073,0.014075937677592855
30264,0xf7a212c55afd824702502d9ec0b8960dde9aff06,2089074196933460869,,0.002023986543830179,2156.254948234163,0.00900469866760035
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.005545760887789622
30737,0x37369d216c0018a9e3ac761ec48026193b167371,1022459061349053380,,0.0,30.885735533945134,0.004407184656686933
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,6.313233315506405e-05,67.2580586931987,0.00028087520540927334
