username,comments,comment_upvotes,comment_score,posts,post_upvotes,post_score,total_posts,pay2post,points,blockchain_address,multiplier,need_to_buy,current_balance,earned,sent_to_lp,membership
AlanGlanderson,5,39.5,4522.646910254251,0,0.0,0.0,0.0,-0.0,4522.646910254251,0x68325375F3d6e961fD6ef342eC8deD47Bf3719aA,1.0,0.0,1931.6551,1931.6551,0.0,0.0
HereticLaserHaggis,1,37.0,4236.403434921704,0,0.0,0.0,0.0,-0.0,4236.403434921704,0x07ae19C1e2498424669D01e280F43d9bDB1c9666,1.0,0.0,421.564,421.56399999999996,0.0,0.0
rootpl,5,35.0,4007.408654655666,0,0.0,0.0,0.0,-0.0,4007.408654655666,0xEdc0321b407b165CF926BE3E77ecB6C791f731bA,1.0,0.0,200175.07969101626,61151.184400000006,0.0,0.0
Olmops,2,32.0,3663.916484256609,0,0.0,0.0,0.0,-0.0,3663.916484256609,0xCA7d56f69C1321DA5ac0fc68B2433A4B3c4624Dc,1.0,0.0,3498.1722,3498.1722,0.0,0.0
totalmarc,1,30.0,3434.9217039905707,0,0.0,0.0,0.0,-0.0,3434.9217039905707,0x1DBCC85f503333728ce12c7053b01a19CCba2E5b,1.0,0.0,0.0,0.0,0.0,0.0
Lucaslouch,2,30.0,3434.9217039905707,0,0.0,0.0,0.0,-0.0,3434.9217039905707,0xFf700Dc22A1AdC8737b639768d6c7427dfa0c48E,1.0,0.0,0.0,0.0,0.0,0.0
arthropal,5,29.0,3320.424313857552,0,0.0,0.0,0.0,-0.0,3320.424313857552,0x4BC2C9f9AEDa34534eCA66351b770A8E5dF66eCf,1.0,0.0,1044.6399,1044.6399,0.0,0.0
CM19901,5,29.0,3320.424313857552,0,0.0,0.0,0.0,-0.0,3320.424313857552,0x676eDd42FcB0dC9852036cf6eCa52d3BE9204DFb,1.0,0.0,1936.3318,2159.5625999999997,0.0,0.0
Legitimate_Towel_919,7,27.0,3091.429533591513,0,0.0,0.0,0.0,-0.0,3091.429533591513,0xc7081355932E6Bc287eC1D53239ab8e47846977c,1.0,0.0,426.5587,426.5587,0.0,0.0
ReMeDyIII,4,26.0,2976.9321434584945,0,0.0,0.0,0.0,-0.0,2976.9321434584945,0x47F7f4a47e11e2B252aa9885C36B54cFa3Ce6eC1,1.0,0.0,2824.6432,2824.6432,0.0,0.0
man_sloth,6,24.0,2747.9373631924564,0,0.0,0.0,0.0,-0.0,2747.9373631924564,0xF5fdBdf8963F95aAcF2EF17363E632E7EED5721c,1.0,0.0,1000.0,0.0,0.0,0.0
Gubbie99,74,19.0,2175.4504125273616,2,16.5,1083.8904130762396,4.0,-656.9032806522664,2602.4375449513345,0xaF29FACA9278f3FE68BaDd745BB7f5b1538A17Ff,0.15509666043451964,4711.343362779496,383.29903119671576,8502.908165614082,8883.608472912063,0.0
Josefumi12,12,21.5,2461.693887859909,0,0.0,0.0,0.0,-0.0,2461.693887859909,0xA9c455ae9838840187801ce4f0ef1DB28EAeb326,0.3035584680435668,33535.59688,13218.2528,77923.0828,0.0,0.0
Thorp1,14,21.0,2404.4451927934,0,0.0,0.0,0.0,-0.0,2404.4451927934,0x3f65Ad6363073D3328b3F47273D7F3C7f574fD13,1.0,0.0,21514.0872,21514.0872,0.0,0.0
againer,1,21.0,2404.4451927934,0,0.0,0.0,0.0,-0.0,2404.4451927934,0xF26F82548F9ACa4ace8Bd984f873955017c2a4F3,1.0,0.0,129.0941,129.0941,0.0,0.0
King__Robbo,72,20.5,2347.19649772689,0,0.0,0.0,0.0,-0.0,2347.19649772689,0x02977d017bf7002b5B8f32C1D2F3024f96eaB73b,1.0,0.0,69406.67529998613,65311.8712,0.0,0.0
Acidyo,6,13.0,1488.4660717292472,2,14.25,936.0871749294796,2.0,-328.4516403261332,2096.1016063325937,0x826F51B323e83F2e2799055b7E39b1661a056059,1.0,0.0,1.0,1.0,0.0,0.0
megselepgeci,5,18.0,2060.9530223943425,0,0.0,0.0,0.0,-0.0,2060.9530223943425,0xe0ADe6c4900d80Abd8cc8C462F8F9F586b5Cd065,1.0,0.0,2757.1346,2757.1346,0.0,0.0
celmate,3,14.0,1602.9634618622665,0,0.0,0.0,0.0,-0.0,1602.9634618622665,0x415680ef2E97cD38CB9A42abd2a1b2812086401a,1.0,0.0,608.6231,608.6231,0.0,0.0
Malixshak,14,3.5,400.74086546556657,4,27.75,1822.906603810039,4.0,-656.9032806522664,1566.7441886233391,0xb10135E33D94f8364E9dA4148f908EdF92b1bD2f,0.11696759682128777,37882.48444,914.2889,64661.2889,0.0,0.0
Pinewatch762,14,13.0,1488.4660717292472,0,0.0,0.0,0.0,-0.0,1488.4660717292472,0x14f40e47227c9F75FD3165292D9F9ff28a4BE577,1.0,0.0,1431.8177,1431.8177,0.0,0.0
Interpole10,6,13.0,1488.4660717292472,0,0.0,0.0,0.0,-0.0,1488.4660717292472,0x0433d140d0F29d05D77a8Ee9f3da24E1A2b73339,1.0,0.0,11500.1382,11500.138200000001,0.0,0.0
Prospero_Quant,13,2.0,228.99478026603805,8,64.0,4204.180996174505,18.0,-2956.064762935199,1477.111013505344,0xF1F4f85EC7393d01fF52E5eA22Fc39457b62a19c,1.0,0.0,0.0,0.0,0.0,0.0
Mixdealyn,32,12.5,1431.2173766627377,0,0.0,0.0,0.0,-0.0,1431.2173766627377,0xd90deab1894f334febcB808b4b44265Be463aAa2,1.0,0.0,48757.942795907395,48388.1731,0.0,0.0
DogStunning4845,7,12.5,1431.2173766627377,0,0.0,0.0,0.0,-0.0,1431.2173766627377,0xa21fca7a26bb74E8604858F329aF48c68428d596,1.0,0.0,0.0,0.0,0.0,0.0
Macktologist,2,11.0,1259.4712914632094,0,0.0,0.0,0.0,-0.0,1259.4712914632094,0x3893362B4B8A62889529F5dD4ffA161433f793D0,1.0,0.0,1237.7701,1237.7701,0.0,0.0
subdep,2,11.0,1259.4712914632094,0,0.0,0.0,0.0,-0.0,1259.4712914632094,0xeCf56076be8790a24E44f6c27D6Fe304754eCF41,1.0,0.0,1037.0324,1037.0324,0.0,0.0
Flashy-Butterfly6310,9,10.0,1144.9739013301903,0,0.0,0.0,0.0,-0.0,1144.9739013301903,0xD5bB9395dB87015F8240D768ad9575987CEDAF3F,0.10000000000000009,190.36902,0.0,317.2817,0.0,0.0
JNed99,14,9.0,1030.4765111971712,0,0.0,0.0,0.0,-0.0,1030.4765111971712,0x4d5657730911393313748BE8a25cee23A315ad12,0.10000000000000009,4697.92266,0.0,7829.8711,0.0,0.0
SetsukoAmon,10,9.0,1030.4765111971712,0,0.0,0.0,0.0,-0.0,1030.4765111971712,0xf01773298C73D69308423932D67FB06D356149B1,1.0,0.0,0.0,0.0,0.0,0.0
PhysicalLodging,19,7.0,801.4817309311331,1,5.7,374.43486997179184,1.0,-164.2258201630666,1011.6907807398584,0x100301F03299C90EC2945f64Db1f9F4e424d71F2,0.7182139950511293,593.0953199999994,3602.2617,6992.261699999999,0.0,0.0
RollWooden,1,8.0,915.9791210641522,0,0.0,0.0,0.0,-0.0,915.9791210641522,0x17547E201cb57785B798d4B45406F7C8A34c0C9D,1.0,0.0,1.0,1.0,0.0,0.0
J-96788-EU,3,8.0,915.9791210641522,0,0.0,0.0,0.0,-0.0,915.9791210641522,0x2AAB3E4A213052C648A6331d28d5e0F3abD6C167,1.0,0.0,471.1475,471.1475,0.0,0.0
towjamb,1,8.0,915.9791210641522,0,0.0,0.0,0.0,-0.0,915.9791210641522,0x6AA08E1E39958055836F31906C6ff8c072e8C0F3,1.0,0.0,89.0534,89.0534,0.0,0.0
Wonderful_Bad6531,12,7.5,858.7304259976427,0,0.0,0.0,0.0,-0.0,858.7304259976427,0x823203809D31109e99F27092dE19F60a22DF61C5,0.18097402034565158,255479.70039846702,4283.4421,479754.57999999996,392656.4563639153,19910.0
hduynam99,1,0.0,0.0,1,18.0,1182.4259051740794,2.0,-328.4516403261332,853.9742648479462,0x409067c39029382a5C4d38b75163c5539b25a17a,1.0,0.0,31297.181,31297.181,0.0,0.0
beerdrinker_mavech,6,7.0,801.4817309311331,0,0.0,0.0,0.0,-0.0,801.4817309311331,0x0ab9cb780BAAbd1aC9b93b31A756E255905106A0,1.0,0.0,2260.6869,2260.6869,0.0,0.0
Atorcran,4,7.0,801.4817309311331,0,0.0,0.0,0.0,-0.0,801.4817309311331,0xc9Cb73C552b09E225a15EAe1b9005A8F0d956250,1.0,0.0,1018.4651,1018.4651,0.0,0.0
According_Time5120,1,0.0,0.0,1,13.5,886.8194288805596,1.0,-164.2258201630666,722.593608717493,0xeDDf642049e08c287335a9aa87854E3442ff99B4,1.0,0.0,222.599,222.599,0.0,0.0
skoold2003,1,6.0,686.9843407981141,0,0.0,0.0,0.0,-0.0,686.9843407981141,0x48AaF370Dd277143Db8279e3D374dBCD217157b3,1.0,0.0,250.1883,250.1883,0.0,0.0
jesser9,3,6.0,686.9843407981141,0,0.0,0.0,0.0,-0.0,686.9843407981141,0x7d0C0FCD7EbF36c8b3Adf162168F8139E6E72f74,1.0,0.0,1474.4119,1474.4118999999998,0.0,0.0
AuspiciousEther,2,6.0,686.9843407981141,0,0.0,0.0,0.0,-0.0,686.9843407981141,0x4786685C291e83294E03BdE3effDF18c82c21934,1.0,0.0,351.4555,351.4555,0.0,0.0
UpDown_Crypto,15,6.0,686.9843407981141,0,0.0,0.0,0.0,-0.0,686.9843407981141,0x181BACB4c8bDc528Fa362001c0E4502723ABd279,0.14461637653127002,523.76,34.6,930.6,0.0,0.0
Savi321,3,7.0,801.4817309311331,0,0.0,0.0,1.0,-164.2258201630666,637.2559107680665,0x7eA45e32a4F75F79615e1C77fA017F2ac4fE66AB,0.11823688379179131,1099.563620577839,13.0,1880.2304,11774.084484670215,0.0
kaijeng,12,5.5,629.7356457316047,0,0.0,0.0,0.0,-0.0,629.7356457316047,0x33de26d9083f338c9C4AC0F81c59D2C0DfBE3cE1,1.0,0.0,1965.5364,1965.5364,0.0,0.0
bapfelbaum,5,5.0,572.4869506650952,0,0.0,0.0,0.0,-0.0,572.4869506650952,0x94D7923914498FeC496E6F15cC7d30099f204EaC,1.0,0.0,2492.4771,2492.4771,0.0,0.0
Dfeldsyo,1,5.0,572.4869506650952,0,0.0,0.0,0.0,-0.0,572.4869506650952,0xBa2dd18c7A9903187a09ca6f6982afAD98847B32,1.0,0.0,1399.6194,1399.6194,0.0,0.0
jbrev01,3,5.0,572.4869506650952,0,0.0,0.0,0.0,-0.0,572.4869506650952,0x82351f8776b2a1ED4EDaAe0CF319753A5806EEd7,1.0,0.0,839.3485,839.3485,0.0,0.0
ShibeCEO,2,5.0,572.4869506650952,0,0.0,0.0,0.0,-0.0,572.4869506650952,0x6423c5ce78E66d37172163D581469822879b1d4a,1.0,0.0,328.0027,328.00269999999995,0.0,0.0
Calm_Voice_9791,1,5.0,572.4869506650952,0,0.0,0.0,0.0,-0.0,572.4869506650952,0xe9216D4F24B8279ff292b28403c2f8D633A89b26,1.0,0.0,429.5587,429.5587,0.0,0.0
anonuemus,4,5.0,572.4869506650952,0,0.0,0.0,0.0,-0.0,572.4869506650952,0xBe841BA99b428a3de26d938D6EF7c5df320D91AA,1.0,0.0,0.0,0.0,0.0,0.0
0xpolygonlabs,3,2.0,228.99478026603805,1,7.0,459.8322964565865,1.0,-164.2258201630666,524.6012565595579,0x7AA2649B05a80004bDce492990d990059645E7b1,1.0,0.0,1561.0119,1561.0119,0.0,0.0
bzzking,4,4.0,457.9895605320761,0,0.0,0.0,0.0,-0.0,457.9895605320761,0x7C48CF841a4cd5754127148fB9B20580Fc51eBeb,0.9367714217260079,0.0,16972.1821,24339.5245,0.0,0.0
Suffiana,1,4.0,457.9895605320761,0,0.0,0.0,0.0,-0.0,457.9895605320761,0x09083F43B142043D4Da6A4404c582F4Ab6f2e37A,1.0,0.0,229.5278,229.5278,0.0,0.0
thebaldmaniac,2,4.0,457.9895605320761,0,0.0,0.0,0.0,-0.0,457.9895605320761,0x6ef7b67F8C001793705beBe9b2835ECB8209b942,1.0,0.0,1520.4602,1520.4602,0.0,0.0
EchoEnclosure,4,4.0,457.9895605320761,0,0.0,0.0,0.0,-0.0,457.9895605320761,0x42e84F0bCe28696cF1D254F93DfDeaeEB6F0D67d,0.10000000000000009,156.26393999999996,0.0,260.43989999999997,0.0,0.0
Jenn2895,2,4.0,457.9895605320761,0,0.0,0.0,0.0,-0.0,457.9895605320761,0x35ACD062dac967F50aB7e19Caa1dD529096040C5,1.0,0.0,0.0,0.0,0.0,0.0
Reclaimer2401,4,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0xBeFd68e6A5b51022Abae8E72656c8aAd0847C41A,1.0,0.0,801.0639,801.0639,0.0,0.0
DistinctEngineering2,1,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0xb1007d8b6a0599637Fa7784993EAcEB26A94A89f,1.0,0.0,5627.3937,5627.3937000000005,0.0,0.0
Potstar1,1,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0x28Ab312bbb29Eed6183d365b98766246FA88f0EB,1.0,0.0,5092.2749,5092.2749,0.0,0.0
Admirral,2,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0x23930436f8ecBCC18149f68e82E60Eeb7b0aF4D0,1.0,0.0,2927.7053,2927.7053,0.0,0.0
oneawesomewave,3,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0x1Ae5B9D3DD5a7a3cDBc6bEc6B26cf7A73a3f3f58,1.0,0.0,319.6742,319.6742,0.0,0.0
k4yce,8,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0xa682ff6C94C4df3fDb9aa7C7d5E9b0B2a84c1ef6,1.0,0.0,1575.7767,1575.7767,0.0,0.0
TSErica,3,3.0,343.49217039905704,0,0.0,0.0,0.0,-0.0,343.49217039905704,0x2dED425b17b63c26bC51C8888466B560717C1Dd8,0.10000000000000009,1731.7254599999999,0.0,2886.2091,0.0,0.0
Fear_Blind83,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x658aBbeff3A93Ea218b41AE1533E97719D82884E,1.0,0.0,1086.1196,1086.1196,0.0,0.0
NewAgeBroker,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x09e12CA0908364Bf115a72F1c328e94Cb9182D93,1.0,0.0,0.0,0.0,0.0,0.0
final_lionel,2,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xddeF3dca5B27622e53Bad51569db8f3F72EDd1F8,1.0,0.0,716.2431,716.2430999999999,0.0,0.0
captn03,3,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xea3965cE7599Bc07E41BBBb30bc3bb018Ea2dE50,1.0,0.0,149.0082,149.0082,0.0,0.0
economist_kinda,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x09e8a60Fa9a4EeeCfe2f4eC2D08ddA56307d48C9,0.10000000000000009,3621.2980199999993,0.0,6035.496699999999,0.0,0.0
centralbankerscum,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x6E50910Df475eb94Da8C72ac29FA6B753691Cb7b,1.0,0.0,1841.997,1841.997,0.0,0.0
cuervo_gris,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x8D66B343b169DEA7F9450c71e933Ac978a0AF52E,1.0,0.0,0.0,0.0,0.0,0.0
Roy1984,2,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x0cC7dAE1748e8E5371b2e2b47a5D9446E1D46546,1.0,0.0,236509.5632797928,2055.5625,0.0,0.0
Alternative_Run_6116,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x0fb6fF2b04d9cA944cc9d1F4de5462Ab39E269Eb,1.0,0.0,878.0792,878.0792000000001,0.0,0.0
abc_123_anyname,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xa1928e91D7b4920FF6CC3A98360Bec2D45567E6C,1.0,0.0,251.3993,251.3993,0.0,0.0
Desperate-Fondant-41,2,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xDaB5762B13dFC77FE26CECCF7989A5E0ecAA41F9,1.0,0.0,1.0,1.0,0.0,0.0
nethanns,9,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xB3184DA621427417e4991eD9321895e03052608E,0.10000000000000009,3347.8630799999996,0.0,5579.7717999999995,0.0,0.0
Rsloth,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x29A37a3d0e2Fce046081752817681b48Ca0C603c,1.0,0.0,3.3746,3.3746,0.0,0.0
SimpleMoonFarmer,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x24CEA54F8883C8C0b1F4d0929fd53a0e5cA242Fb,1.0,0.0,767.3788,767.3788,0.0,0.0
Solution_Far,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x299AE31eab9eeD4C8099298630A90c60640Ed594,1.0,0.0,1272.7245,1272.7245,0.0,0.0
quintavious_danilo,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x27DFE0C3584F76C36953B27524F51c36aCcDCb71,1.0,0.0,937.9457,937.9457,0.0,0.0
ninadpathak,1,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0x78af2C2B520F16472D9E82612fEfC668F754C66d,1.0,0.0,2505.4557,2505.4557,0.0,0.0
ChemicalAnybody6229,2,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xC8CCAf6A7276381d4103aA5aD1816C0fe8C9848f,1.0,0.0,17956.7547,17439.9538,0.0,0.0
MaximumStudent1839,3,2.0,228.99478026603805,0,0.0,0.0,0.0,-0.0,228.99478026603805,0xeC64E641Daf8228c7043E25948c3eE5CEd89FaC6,1.0,0.0,209.5181,209.5181,0.0,0.0
aItalianStallion,0,0.0,0.0,1,5.25,344.87422234243985,1.0,-164.2258201630666,180.64840217937325,0x9B22c58ABAE0AcB8A64754710240294369A7E79A,1.0,0.0,2492.3974,2492.3974,0.0,0.0
topcontender,1,1.5,171.74608519952852,0,0.0,0.0,0.0,-0.0,171.74608519952852,0xe921c7ba928dBA3846C379d9Eed15bC134e81168,1.0,0.0,2068.0617,2068.0616999999997,0.0,0.0
lorem_epsom_dollar,9,1.5,171.74608519952852,0,0.0,0.0,0.0,-0.0,171.74608519952852,0xbA57aCa2547387c651cA32FE7b17D92F90253B44,1.0,0.0,43564.00280752143,42170.83410000001,0.0,8432.0
radicalismyanthem,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x479E1eeE4EaA50fa869843dDdE9dfE70CD9d8dB2,1.0,0.0,125.0941,125.0941,0.0,0.0
nocommentonworldnews,2,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x6dFdb54cF9bE4a7B4f61Ba0B15B8cbe8f2AAC89B,1.0,0.0,0.0,0.0,0.0,0.0
qldvaper88,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x233aB8F258590F31E0Ae07FA47477E3D09e74F65,1.0,0.0,2902.3419,2902.3419,0.0,0.0
002_timmy,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x70BA80d1F08289b1d73466Ac8Bd949e5B2AA8219,1.0,0.0,2321.8489,2321.8489,0.0,0.0
mohkudai,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x77F99222b864B60920e78558e47024f99d45aeC8,1.0,0.0,1595.5554,1595.5554,0.0,0.0
bro_can_u_even_carve,2,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x4aAF915967B41A77D11adca432a1a2779937e71C,1.0,0.0,0.0,0.0,0.0,0.0
absurdcriminality,6,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x274D4683df3de9669eC06E88e716A0aEc513b988,0.1437111264742339,342.95054,22.1662,608.5279,0.0,0.0
Usual-Locksmith4657,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x5f98883A30f4f9678F0EE9EA04f8F33CA493b855,1.0,0.0,36.8969,36.8969,0.0,0.0
T_Peters,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x74865C349cf8685ad596C1bBc5892EB6B81268D4,1.0,0.0,1450.6321,1450.6321,0.0,0.0
Nefarious-Technology,2,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x2EA116c74AF8cE5C6CC550fB01f45191eB956967,1.0,0.0,51.0,51.0,0.0,0.0
Muzo42,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x8946AE2C406d18f211b984f8af6955F19829683C,1.0,0.0,0.0,0.0,0.0,0.0
Hooftly,2,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x4CF8e4D37F561815F208565a5b6Ca8a85b143205,1.0,0.0,145.676,145.676,0.0,0.0
CGI_OCD,3,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x88d47fbb374D979D2c0f1C0fFdB90E1320fDc2F5,0.9830024410387448,0.0,2652.5826,3604.8588,0.0,0.0
CG-Saviour878879,2,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x4C2B87E547Ca500B0d539a6Fb82693Aa566abc00,1.0,0.0,306.244,306.244,0.0,0.0
Abdeliq,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0x68E5b83d9A4E82d3833dE0365543E7d26897B413,0.10370272111687306,235043.67905999997,0.0,393764.4651,0.0,1215.0
visionblurry,1,1.0,114.49739013301902,0,0.0,0.0,0.0,-0.0,114.49739013301902,0xA6bf3684a1c3E9f8d89EEEBC56317732F3Ac7286,1.0,0.0,657.4167,657.4167,0.0,0.0
doctorwho_cares,3,0.5,57.24869506650951,0,0.0,0.0,0.0,-0.0,57.24869506650951,0xB96F63E3a7C380214704893f8f38f91caF413321,1.0,0.0,65302.19291054369,3841.475,0.0,0.0
0x456,4,0.5,57.24869506650951,0,0.0,0.0,0.0,-0.0,57.24869506650951,0x456029D4d417ab7BD4D5d2b0404215E56a25C000,0.7511023026745832,478.7468399999989,4524.2901,8338.3949,0.0,0.0
FattestLion,5,0.5,57.24869506650951,0,0.0,0.0,0.0,-0.0,57.24869506650951,0x2dBB136D8DC31698ADA7C56E0853C255629d0cA6,0.17384471845105676,242828.03369710362,27751.174202896407,450965.34650000004,0.0,0.0
EpicureanMystic,1,0.5,57.24869506650951,0,0.0,0.0,0.0,-0.0,57.24869506650951,0x67Ef1DA6A8cF5Fe5089874F3175eA09e7F8d1cA1,1.0,0.0,8973.0477,8773.047700000001,0.0,0.0
