user,points,funded,tips
DBRiMatt,97.00000,0,97.00000
ICE-FlGHT,10.00000,0,10.00000
F-machine,-2.00000,0,-2.00000
Creative_Ad7831,18.00000,0,18.00000
kirtash93,49.20370,0,49.20370
Odd-Radio-8500,31.00000,0,31.00000
SigiNwanne,31.69000,0,31.69000
Master-Cicada1480,-14.00000,0,-14.00000
CymandeTV,22.00000,0,22.00000
MasterpieceLoud4931,19.00000,0,19.00000
J-96788-EU,2.00000,0,2.00000
Gubbie99,-26.00000,0,-26.00000
DrRobbe,1020.69000,0,1020.69000
ChemicalAnybody6229,-1.00000,0,-1.00000
bzzking,-1.00000,0,-1.00000
AlternativeWonder471,5.00000,0,5.00000
Security_Raven,-4.00000,0,-4.00000
BicycleOfLife,1.00000,0,1.00000
Prospero_Quant,12.00000,0,12.00000
Mixdealyn,97.00000,0,97.00000
aminok,-1373.31000,0,-1373.31000
k4yce,1.00000,0,1.00000
coinfeeds-bot,10.00000,0,10.00000
WiseChest8227,-12.00000,0,-12.00000
0xMarcAurel,-138.00000,0,-138.00000
emergensee13,-12.00000,0,-12.00000
Acidyo,5.00000,0,5.00000
0x456,3.00000,0,3.00000
bro_can_u_even_carve,1.00000,0,1.00000
xcreampye69x,4.00000,0,4.00000
donut-bot,14.00000,0,14.00000
King__Robbo,-36.00000,0,-36.00000
Dfeldsyo,1.00000,0,1.00000
HereticLaserHaggis,1.00000,0,1.00000
Josefumi12,-11.00000,0,-11.00000
FattestLion,-2.76000,0,-2.76000
daltadka911,1.00000,0,1.00000
hduynam99,5.00000,0,5.00000
Malixshak,-3.00000,0,-3.00000
poorbugger,3.00000,0,3.00000
AuspiciousEther,2.00000,0,2.00000
CM19901,12.00000,0,12.00000
Thorp1,-15.51370,0,-15.51370
kaijeng,3.00000,0,3.00000
man_sloth,2.00000,0,2.00000
Alternative_Run_6116,2.00000,0,2.00000
Admirral,1.00000,0,1.00000
Lucaslouch,3.00000,0,3.00000
According_Time5120,3.00000,0,3.00000
IncompetentDonuts,8.00000,0,8.00000
ToughStatistician368,1.00000,0,1.00000
CG-Saviour878879,2.00000,0,2.00000
a_library_socialist,1.00000,0,1.00000
oneawesomewave,1.00000,0,1.00000
lorem_epsom_dollar,-1.00000,0,-1.00000
beerdrinker_mavech,2.00000,0,2.00000
CoolCoolPapaOldSkool,3.00000,0,3.00000
0xpolygonlabs,3.00000,0,3.00000
aItalianStallion,1.00000,0,1.00000
002_timmy,1.00000,0,1.00000
Desperate-Fondant-41,1.00000,0,1.00000
Solution_Far,1.00000,0,1.00000
T_Peters,1.00000,0,1.00000
Savi321,1.00000,0,1.00000
towjamb,1.00000,0,1.00000
subdep,10.00000,0,10.00000
Rsloth,1.00000,0,1.00000
PhysicalJoe3011,1.00000,0,1.00000
Flashy-Butterfly6310,2.00000,0,2.00000
CXgamer,15.00000,0,15.00000
Interpole10,2.00000,0,2.00000
timbulance,-1.00000,0,-1.00000
SetsukoAmon,1.00000,0,1.00000
DogStunning4845,53.00000,0,53.00000
rv8n8,5.00000,0,5.00000
Reclaimer2401,1.00000,0,1.00000
Wonderful_Bad6531,-7.00000,0,-7.00000
rootpl,2.00000,0,2.00000
celmate,1.00000,0,1.00000
Muzo42,1.00000,0,1.00000
kingkai1998,7.00000,0,7.00000
MA78L,2.00000,0,2.00000
ReMeDyIII,1.00000,0,1.00000
legionticket,1.00000,0,1.00000
againer,1.00000,0,1.00000
Olmops,2.00000,0,2.00000
Pinewatch762,7.00000,0,7.00000
EpicureanMystic,2.00000,0,2.00000
RollWooden,2.00000,0,2.00000
Atorcran,5.00000,0,5.00000
Potstar1,1.00000,0,1.00000
Abdeliq,1.00000,0,1.00000
totalmarc,1.00000,0,1.00000
ShibeCEO,2.00000,0,2.00000
megselepgeci,1.00000,0,1.00000
UpDown_Crypto,1.00000,0,1.00000
PhysicalLodging,2.00000,0,2.00000
MaximumStudent1839,1.00000,0,1.00000
NewAgeBroker,1.00000,0,1.00000
_LakeCity_,2.00000,0,2.00000
EchoEnclosure,1.00000,0,1.00000
Fear_Blind83,1.00000,0,1.00000
