id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"11151,12344",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,7037018894282700541410,MemeyCurmudgeon,0.0,639923.106532306,26.168999161064495
"14528,21402",0xfedd14d3a32faabfbd6e290faa73aec58e894650,4432050489922474128797,DBRiMatt,0.11392330439350468,756408.6461331134,16.481741387224037
12389,0x0e066ed845a6853557a0d580b3ba998b0283aca8,3124555694263625859999,Eth_Man,0.2077742931867525,1070311.9988184103,11.619479295176562
10320,0xdd4b43ffa5ceef9e5bf053ea9a74820b68e506d0,2442176000488968169482,,0.0,710686.8895149705,9.081871552155619
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2228164216679413715045,r/EthTrader Multi-Sig Wallet,2.810678062105037,1766376.5350530036,8.286012641570583
12430,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,1337281836100304933934,Crypto_Gaming_,0.0,461188.64588357654,4.973033009112422
12133,0x4898c9503caedb585d4ffb41625a590baa348ee7,1217001559690501812605,,0.0,91973.91805878791,4.525739275821744
"12435,15863",0x93d93069fbc8d0868b93c6be9383ed9f85392474,891396749390956172687,Paper_cobbler,0.0,217565.67235491055,3.314892447701083
15860,0xe1e21819b7f2918980bb85f9f1892e835215a026,869290775881109380806,Humble-Grape1012,0.0,280260.1231795051,3.232685591228991
10922,0x5f9d94cc0071acaf471ec711143085e0dcdf453a,855853221911865214859,ALiteralHamSandwich,0.0,207208.21881087188,3.182714524811419
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,1.1645588175225008
"11043,17320",0xeb9a6e724925b178d9627ce05208cfe6a5c11447,290199853064243527036,Kappatalizable,0.011144168551481867,73065.62672477466,1.0791842150017883
19264,0xb89cb46a5cf811b99a3608c8b9e63ad0de990fe0,264955142794422101193,Buzzalu,0.3342229453823676,210043.112428738,0.9853051432248162
