address,qty,username,points
0x9D20bD90CD8b496b96F180AE4D505599169c2287,1,Littlebig4667,3.65
0xcBedBe4f7b04Def3b4ddb581c266a0c45023D99f,1,InsaneMcFries,195.75
0xd9c58bbb5e8f82736FbFBc0527845ECB3984517E,1,Albinonite,206.2
0x62921737F68A0da30d7DC7da13494784760CFDBE,1,Marauder2,4.7
0x613fF14bF204127bc672Ddc8A4480FCf5c6D9F99,1,RealLeoPat,38.55
0x4b1f1C251Ce3Dc74C9Bb2EcBcEbC9bc7f855eF27,1,lordciders,188.35
0xd38e0BF45e089EEd644c1A2F3B701fDf8Bd3c2b5,1,rikbona,294.05
0xbc50316986Bc7660dB54F34d3f5ECF7472b97377,1,Gorbachev_,108.9
0x3cC47c557E985Cb8b52d1E263a1296fd2097121c,1,Elon_mkus,556.7
0x5520E1534d617D353c4AC182FF298689ee2Fe91E,1,HarryDotter420,616.4
0xdd658E0bf65A35410893c1779461787340A8Dd2B,1,,
0xfC7fC0b5A5a9277cBd917D37e0855564BCeDcA7f,1,,
0x163D17b34cc97C82065b230ff14cA413f36133a9,1,actuatorsif5,1069.3
0xB35b44068c106bdf0cB447B699D52100036Cb63D,1,,
0x4f1ffa62297a8acE18Ec7C84e0f0f000D727A509,1,,
0x58edD08A8f51ceA4c0faF176c71ab8C7c40ba1bc,1,Crypto_Gaming_,0
0x62Cc468D212bFb7364363aAdEB2adFc988b88AFB,1,,
0x9dFc6AB6E13184bcf4bDb15C7d2f944F85C21D65,1,,
0x51fa5238F563A48B050bdc69A1Ca91358f1BB337,1,Every_Hunt_160,2165.65
0xB04d7EFfdEDCcFAa405BC68C5bF73153F31e0b1b,1,deluded_soul,4.7
0x45051312DeA7a0b7302bCbCCC979E88e28a08e3F,1,Fredzoor,714.05
0xE7577A26478a5f70E1b85D3288be13E41072429C,1,Ben_Pars,529.5
0x3607C4Ae351264892154bdab2d65622B8f5420fE,1,Lordofthewhales,34.85
0xd87c138715649Aab580069F24e3716CC56A51C43,1,Arafel_Electronics,3
0xf53106887e33976408beA206B80E6276971cB0b1,1,Easy-Soup140,472.3
0x7de382c3B3eFb99bEbC340a59851F195b015cAB9,1,,
0xB96F63E3a7C380214704893f8f38f91caF413321,1,doctorwho_cares,37.85
0xC0ab867a4750bf24141c59e5fa50967757cEfe51,1,NSFWCryptoPosting,79.1
0x35162A2ed27a8E2dC96471AB6Fb63e0Fd5058d46,1,Soaring_Eagle590,0.4
0x0eAfDE159A21Ca316e1fA7f64e7755e15B9C1349,1,,
0x7872d3a175642c25A048957a2bf7baE61E4d3CCb,1,,
0x1678287d70339e477023E9C0d3f8b2ff966fc3ad,1,Mysterious_massage,0.4
0x12859b4528b8B9EFaDc5530e30721a6087FBB4Fd,1,Guldrion,80.3
0xC1e012Fb6e952a5d5F44a2BeE20078aa1e65817F,1,Ben_Dover1234,110.55
0x48AFb64D55c79A2E711c14a2Bf903A7C3842baCC,1,Jake123194,564.95
0x71A3D80b0De3e0BCB4458bCE78F62c814ba41C87,1,Tribalboi69,13.7
0x3A11c76440655D4DdFF16a4aDAbBa15E98E89786,1,TheNano100,1494.6
0x8ad4F9ce9bC2dFEafF948Fd7E11e9cbd1c926438,1,raresanevoice,466.7
0x5b3eA1DEFFd61ff316D14770601B03eD070962a8,1,Sharp-Subject-047,1870.25
0xd762e68a2d30ab4d836683c421121AbB5b3e1DcC,1,mattg1981,1883.3666666666667
0x549ab2CfaA7fb1d1B8AF6E0654efb24CC65c76E6,1,Carretje,11.05
0xd1d0c56075B61cd28f62c3bd2b37647703319d6C,1,rare1994,795.4
0xaF29FACA9278f3FE68BaDd745BB7f5b1538A17Ff,1,Gubbie99,372.25
0xe7F3c9746282d534f8C90fD410624333e23AC565,1,pythonskynet,3440.8
0xb89CB46A5Cf811b99A3608C8b9e63aD0DE990Fe0,1,Buzzalu,2601.5
0xCA7faf6c0441049e2F449fbA86B77587987A21Fe,1,Friendly-Airline2426,877.45
0x2dBB136D8DC31698ADA7C56E0853C255629d0cA6,1,FattestLion,653.8
0x52a7f4e8904F70Ea831ED31511b35AadCB36b1d9,1,bvandepol,325.45
0x335c91676A9d59547229C1cD8E5D47F5D72bc591,1,Pxtxr,42.1
0xa51731189c99832A2ba2f28C6c2dc1Db451F3a2e,1,kirtash93,3486.3
0xbE8793cE3eA65A70BdA8C0364981f900Ad80d9dB,1,reddito321,2533.0166666666667
