id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"31412,31613,32255",0x88aa8b8cc105bc1c644518608086bc1553947c3e,21635670193507367389090,,0.0,1329039.9999988242,35.53070452398149
"31775,36055",0xfedd14d3a32faabfbd6e290faa73aec58e894650,20976781691175419778796,DBRiMatt,0.0,1323521.9999988195,34.448659342056395
35794,0x3a7249b510add84a2196fb0fad9d8b745d807286,10842186153499280213079,,0.07663868048649021,0.0,17.805342250483644
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2301934717944277423135,r/EthTrader Multi-Sig Wallet,1.6910291953595222,3133537.5286354083,3.780301768572757
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.0,310023.5664920683,1.8577522852172723
"15860,29929,30094",0xe1e21819b7f2918980bb85f9f1892e835215a026,978568730542846918499,Humble-Grape1012,0.0,415552.19867236854,1.6070330204866696
"23168,30097",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,910515365439923850701,MemeyCurmudgeon,0.018378827728825743,1044715.0872724161,1.4952738752552823
31380,0x3741703f6db21ac013d009fafe64c85b717b1b37,554260025266138875845,pc1e0,0.03633208250791722,199179.71585599778,0.9102213618090476
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,0.5142762853232885
24257,0x230c1f68abe6033cba3fe0d2c0d7097e9923c3bc,285920947173035272149,,0.0,220.38662887628107,0.46954740021275776
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,0.4197548436847433
29507,0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,191735896114119081436,wijuwiju,0.0,96706.30615154412,0.3148740672482583
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,74466153126404333719,BuddhaIvan,0.05470374030212213,101367.98564082799,0.12229040561756296
31004,0x354e93137d53ec467112504d7b0e4961362ef7b7,74018149341032974173,0xMarcAurel,0.054374631281440974,100758.1348646576,0.12155468123365032
28547,0x58edd08a8f51cea4c0faf176c71ab8c7c40ba1bc,73778960676960085482,Crypto_Gaming_,0.0,32349.686239734223,0.12116187889969673
"31421,31466,31974,32222,32639,33343",0x795065f0368be7149140d2b134fe2ba072db42ae,63438307533980210766,Odd-Radio-8500,0.046602551022801544,86356.1924068662,0.10418016822828641
24522,0x7b34db486502f78afb65769f7b53f57337b87084,34521921259694527781,vanboiDallas,0.025360222544529673,46993.3986331527,0.056692867514982134
36039,0x0093665d43010a0e687d8af24d1768f14d01a876,28861396339901744954,,0.00028368834224869535,2894.3473080769177,0.04739699470046003
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,28751694927676104304,DrRobbe,0.021121344215265236,39138.605610939085,0.04721683996391656
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.036194740462812125
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.03189299265862991
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.012878848823385459,23864.967100772214,0.02879071225844467
32321,0xd542a50ba9181daa549b882752b7be621355dfce,15311965968672365380,bazooka_star,0.011248356128231088,20843.60587031406,0.025145740050956215
"35742,35974,36043",0x54695a5fcfe1cf4c5ed0934af5fdfe640c2c6a99,14637289401592558618,,0.010752730529701623,19925.193924851294,0.02403776726620927
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.0,15257.220764874215,0.01947673746824722
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.014417465423994833
30964,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,7760292070589836683,PineapplePie135,0.0006114975105405127,4628.405125706116,0.012744169333042763
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.012473065483256994
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.007290531182190599
30264,0xf7a212c55afd824702502d9ec0b8960dde9aff06,2698445060326639785,,0.001982310507554756,3673.2922091924625,0.004431462175894838
31098,0x14572e58ad20f86f41137433f991461510e09198,1964268703636100759,,0.00040916381942815,2673.883467740427,0.003225777167537997
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.002112901676376248
31692,0x24fd5d0f255013f556bbf53f7f69337448c581b0,1062552899441012343,,0.0007805642621235089,1446.4134715046143,0.0017449541786076852
30737,0x37369d216c0018a9e3ac761ec48026193b167371,1022459061349053380,,0.0,30.885735533945134,0.0016791109529651885
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,4.7869201863409294e-05,88.70334167880894,0.000107011770678471
