id,owner,liquidity,user,eth_in_lp,donut_in_lp,percent_of_pool
"11151,12344,23168",0x7f25555a0c85b53cb8934960d0e4ae2df65cecab,7187459392588530940085,MemeyCurmudgeon,0.018694047978609237,704616.3649098149,28.3411807022625
"14528,21402,24418",0xfedd14d3a32faabfbd6e290faa73aec58e894650,4650275134482631577660,DBRiMatt,0.001586343120947167,868778.7847097083,18.33670017496199
24222,0x0e066ed845a6853557a0d580b3ba998b0283aca8,3607773103589118462450,Eth_Man,0.4794569843008231,1823877.7342637125,14.225965515299732
10320,0xdd4b43ffa5ceef9e5bf053ea9a74820b68e506d0,2442176000488968169482,,0.0,710686.8895149705,9.629849374586781
10151,0x439cee4cc4ecbd75dc08d9a17e92bddcc11cdb8c,2228164216679413715045,r/EthTrader Multi-Sig Wallet,2.210287263270541,2246185.760100858,8.785970292137355
"12435,15863,23022",0x93d93069fbc8d0868b93c6be9383ed9f85392474,1131238918076244324397,Paper_cobbler,0.01247093270016567,296649.0340920776,4.460636901502447
24576,0x4898c9503caedb585d4ffb41625a590baa348ee7,997427046521611394169,,0.17434166345655258,335614.5315185536,3.9329975473589824
15860,0xe1e21819b7f2918980bb85f9f1892e835215a026,869290775881109380806,Humble-Grape1012,0.0,280260.1231795051,3.4277378996340575
12117,0x0eafde159a21ca316e1fa7f64e7755e15b9c1349,313157654672644511639,Yinyangkarma060910,0.0,47336.76567084633,1.2348254361653865
"11043,17320",0xeb9a6e724925b178d9627ce05208cfe6a5c11447,290199853064243527036,Kappatalizable,0.0,80458.94659607267,1.144299539826923
24257,0x230c1f68abe6033cba3fe0d2c0d7097e9923c3bc,285920947173035272149,,0.0,220.38662887628107,1.1274272017103755
12160,0x35162a2ed27a8e2dc96471ab6fb63e0fd5058d46,255600824181818749721,Soaring_Eagle590,0.0,45618.98710584587,1.0078706188244977
12124,0x48afb64d55c79a2e711c14a2bf903a7c3842bacc,186243770391645504024,Jake123194,0.0,52659.369130337735,0.7343858327440693
10319,0xe86b79c26338fc514013eecb042a9f42ff9d12af,184332395022271176408,,0.0,53108.04113277824,0.7268490062001656
12264,0xeca23ebdfdf663d499891a833d22956a6f65dfa2,145892635598707234227,Kindly-Wolf6919,0.01685670233234229,147072.47952209867,0.575275535176718
20941,0x12985951fa7051f0b1ae2c0749c8285bd742a82b,133519147316212766325,Haruhi4,0.01659136584962735,134598.92597653356,0.5264851005910128
12157,0xb127e23bf80e0d8688d994c1a093e3657856a040,133091597835700987499,fairysquirt,0.0,39909.856554789025,0.5247992118194064
10499,0x1fec4923925f96f02634281260f4555cc802ec6a,79593835679781706574,,0.07895524033683995,80237.5960252019,0.31384988165817956
12986,0xf3a6ab4ab31ab110b272b238a5e29160c9804c05,72130053692756336819,Pibo1987,0.0,8382.256435884334,0.2844191214322918
11918,0x8d23dbae8e5c52d9ac2bb5f393c4ff2e228abae6,37673432651864763160,BuddhaIvan,0.03737117207554451,37978.137932242265,0.1485517349234699
11084,0xdf2ffb4a4c766a322f1fbe6a6e344ca018bdec9e,22040020818175638771,Huelino,0.0,7602.207437688511,0.08690695537475333
24522,0x7b34db486502f78afb65769f7b53f57337b87084,19963545041464078951,vanboiDallas,0.019803374008328087,20125.0115487877,0.07871911430363199
12368,0x1b036f17f5dcb000005e14773f8636b4dde76e39,19420562577934090692,,0.0,2191.872603788431,0.07657805676486781
10485,0xdb721582dc092c59692221d89103061c8b955d7c,17531494615859564964,whaterloowhorks,0.01739083635104698,17673.290534265154,0.06912919151949114
21805,0xd92eac431b6b63c95fdecf91784eeaa47d391dbd,11859946881270124613,hnr01,0.002545667080214537,11955.859099197976,0.04676546736777559
11096,0x1a86440fd49a1e85c46c66ba64c46b98b0e3b6ab,8779210294839764061,evil_betty_,0.0,5177.438882606534,0.03461768224329516
22535,0x7ea45e32a4f75f79615e1c77fa017f2ac4fe66ab,7620914543019724420,Savi321,0.0011424181875172045,7606.549365329472,0.030050356375291597
16655,0x527a12dbc1fe652568457d64826541f25241d5a8,7595209121609858683,,0.0,4999.9999999964275,0.02994899622097114
11875,0xff98aa744a746933f366ca2cf0eb1338f9e5eb36,4827465707478737818,PineapplePie135,0.004788734101033617,4866.5105777857,0.019035387955125084
"10302,12674",0x6b82a00010676e509e520ff4594eeb2005de93de,4439414593844977513,CapnPratt,0.0,1344.7032428599707,0.017505246895191003
10298,0x5ed61dee19b3355cf125a5cb95bec8f344523628,3889459799116815268,DrRobbe,0.0038582539790547217,3920.9180139696705,0.015336696456973756
10344,0x0b3ab5a8d926d07275291c074225f258d00b4f08,1286606737294797967,The_Nutcrack,0.0,936.0580245253907,0.005073274441316588
12420,0x3808699baf43ba988d1e9acd64237dea36c61593,65162551889730903,,6.463974127486877e-05,65.68959103233188,0.00025694526497523757
